,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L8,L10,L12,W8,W10,W12,Check,L9,L11,L13,W9,W11,W13,L14,W14,L15,W15
586,3066water_regimewatered,3340143,Mur13,127465,https://doi.org/10.15454/U7YFIU,B106_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,282.9900967018,66.3786703134,70.117755535,265.6136148578,3110.3393556186,,150.3930132674,,,2013,17.1804055556,21.0724382716,14.7544752959,355.118,248.924,810.734,-38.7777777778,-17.1079545455,32.6212428414,35.9121378176,27.8663165236,,,,,,,,,,,,,,,,,,
587,3066water_regimerainfed,3339897,Mur13,127465,https://doi.org/10.15454/U7YFIU,B106_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,265.845963497,66.5374010602,69.7388975766,260.10999406,2687.3190003574,,145.0038325969,,,2013,17.1804055556,21.0724382716,14.1332456236,355.118,248.924,822.902,-127.6388888889,-156.7159090909,32.6212428414,35.9121378176,27.2252410943,,,,,,,,,,,,,,,,,,
588,400615,3360880,Mur13,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400615.0,,1.0,15.0,"REPLICATE>BLOCK>PLOT:400615,REPLICATE>BLOCK:25,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,3281.7012339197,243.9520907158,"53,3931901926","54,7942752196",8.0057787712,255,NA,125,"-1,40108502700",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,402768,3360765,Mur13,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402768.0,,25.0,20.0,"REPLICATE>BLOCK>PLOT:402768,REPLICATE>BLOCK:25,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3441.7484081914,254.922702575,"66,243252045","69,2778139489",8.773798058,280,NA,153,"-3,03456190390",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,401076,3361407,Mur13,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401076.0,,23.0,14.0,"REPLICATE>BLOCK>PLOT:401076,REPLICATE>BLOCK:23,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",watered,3444.3168771527,223.8408067227,"67,7330179755","69,2778139489",7.7097866839,268,NA,133,"-1,54479597340",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,402591,3360568,Mur13,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402591.0,,19.0,5.0,"REPLICATE>BLOCK>PLOT:402591,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,3187.2623845868,255.7048,"64,8642032369","69,2778139489",8.149982906,268,NA,140,"-4,41361071200",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,402196,3360129,Mur13,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402196.0,,4.0,13.0,"REPLICATE>BLOCK>PLOT:402196,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,2338.6499764453,216.7982563862,"60,5685845381","67,7330179755",5.0701523719,243,NA,125,"-7,16443343740",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,3067water_regimewatered,3340144,Mur13,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,281.9846608481,60.725209191,62.1436558609,267.4638989609,3464.792512528,,133.1191924276,,,2013,17.3938734568,21.4296666667,15.3272072606,428.072,225.609,930.625,-32.925,-21.306122449,33.2200438183,35.5975746291,28.6171712863,,,,,,,,,,,,,,,,,,
594,3067water_regimerainfed,3339898,Mur13,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,284.3146503854,63.9683516862,68.7306050617,269.2480654227,3211.6967642984,,138.711443813,,,2013,17.3938734568,21.6278968254,14.2514287707,428.072,270.691,846.573,-135.4642857143,-157.2555555556,33.2200438183,36.0935318758,27.3892917968,,,,,,,,,,,,,,,,,,
595,402727,3360719,Mur13,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402727.0,,24.0,22.0,"REPLICATE>BLOCK>PLOT:402727,REPLICATE>BLOCK:24,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3060.3804797353,265.1880463029,"59,2242133829","61,9461105814",8.1157632036,265,NA,130,"-2,72189719850",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,402630,3360611,Mur13,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402630.0,,20.0,11.0,"REPLICATE>BLOCK>PLOT:402630,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3234.7140039448,277.3993438013,"59,2242133829","60,5685845381",8.9730754208,260,NA,125,"-1,34437115520",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,400909,3361216,Mur13,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400909.0,,15.0,15.0,"REPLICATE>BLOCK>PLOT:400909,REPLICATE>BLOCK:27,REPLICATE:2",watered,3170.664460987,258.9203361345,"59,2242133829","63,401277574",8.2094950801,258,NA,123,"-4,17706419110",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,400640,3360891,Mur13,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400640.0,,2.0,3.0,"REPLICATE>BLOCK>PLOT:400640,REPLICATE>BLOCK:2,REPLICATE:1",watered,2940.6106576525,258.9389085755,"59,2242133829","60,5685845381",7.6143851424,222,NA,115,"-1,34437115520",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,402154,3360082,Mur13,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402154.0,,2.0,1.0,"REPLICATE>BLOCK>PLOT:402154,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,3596.3645118575,242.8768,"57,7285289574","60,5685845381",8.7347350427,245,NA,123,"-2,84005558070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,3069water_regimewatered,3340145,Mur13,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,306.2563417893,59.4726787767,62.1108226085,244.3008463992,3170.6552341162,,118.6457650759,,,2013,17.0589673913,20.1647058824,15.5464486457,271.224,251.758,917.8,-26.8088235294,-21.306122449,32.4738561543,34.9767986533,28.7910863365,,,,,,,,,,,,,,,,,,
601,3069water_regimerainfed,3339899,Mur13,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,298.1134071983,58.8465212425,61.164914129,254.209492486,3125.5905430724,,124.1989247048,,,2013,17.0589673913,20.1604861111,14.7791607039,271.224,257.019,962.897,-92.71875,-158.25,32.4738561543,35.0602695916,28.0375805944,,,,,,,,,,,,,,,,,,
602,400759,3361043,Mur13,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400759.0,,8.0,10.0,"REPLICATE>BLOCK>PLOT:400759,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2247.5466919911,224.8022678951,"60,5685845381","63,401277574",5.0525359356,270,NA,135,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,402585,3360561,Mur13,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402585.0,,18.0,2.0,"REPLICATE>BLOCK>PLOT:402585,REPLICATE>BLOCK:18,REPLICATE:1",rainfed,2240.0152511677,230.0488,"57,7285289574","63,401277574",5.1531282051,270,NA,133,"-5,67274861660",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,401081,3361413,Mur13,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401081.0,,23.0,19.0,"REPLICATE>BLOCK>PLOT:401081,REPLICATE>BLOCK:35,REPLICATE:2",watered,2900.9919520868,228.8521680672,"59,2242133829","63,401277574",6.6389829778,278,NA,118,"-4,17706419110",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,402129,3360055,Mur13,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402129.0,,2.0,26.0,"REPLICATE>BLOCK>PLOT:402129,REPLICATE>BLOCK:2,REPLICATE:3",rainfed,1576.2925598991,208.7286557997,"57,7285289574","61,9461105814",3.2901742717,238,NA,105,"-4,21758162400",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,402303,3360248,Mur13,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402303.0,,8.0,14.0,"REPLICATE>BLOCK>PLOT:402303,REPLICATE>BLOCK:8,REPLICATE:2",rainfed,2185.3146853147,225.3336208109,"57,7285289574","63,401277574",4.9242487065,255,NA,123,"-5,67274861660",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,3070water_regimewatered,3340146,Mur13,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,275.3777643111,59.7871784326,63.3753076233,269.7279991882,2446.897034289,,124.4704807827,,,2013,17.1380618687,20.0849122807,15.4182551651,253.321,276.186,893.372,-27.1184210526,-20.7083333333,32.4597051851,34.9460819271,28.6653812447,,,,,,,,,,,,,,,,,,
608,3070water_regimerainfed,3339900,Mur13,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,261.85522229,58.0533628436,63.0886680759,261.4342234264,1952.05011349,,119.6956047606,,,2013,17.1380618687,19.8954938272,14.7568522194,253.321,277.123,942.793,-93.1722222222,-158.2755102041,32.4597051851,34.8550419213,28.121375053,,,,,,,,,,,,,,,,,,
609,402221,3360157,Mur13,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402221.0,,5.0,13.0,"REPLICATE>BLOCK>PLOT:402221,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2255.9700671289,198.8739910944,"60,5685845381","63,401277574",4.4865377104,223,NA,120,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,400915,3361223,Mur13,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400915.0,,15.0,21.0,"REPLICATE>BLOCK>PLOT:400915,REPLICATE>BLOCK:27,REPLICATE:2",watered,3514.5035145035,216.3237647059,"63,401277574","67,7330179755",7.6027063133,245,NA,118,"-4,33174040150",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,400737,3361020,Mur13,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400737.0,,7.0,11.0,"REPLICATE>BLOCK>PLOT:400737,REPLICATE>BLOCK:19,REPLICATE:1",watered,2899.8778998779,209.8154500354,"63,401277574","63,401277574",6.0843918661,253,NA,133,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,402565,3360539,Mur13,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402565.0,,18.0,22.0,"REPLICATE>BLOCK>PLOT:402565,REPLICATE>BLOCK:18,REPLICATE:3",rainfed,3343.7724277419,224.1266713914,"60,5685845381","63,401277574",7.4942858412,243,NA,118,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,402312,3360258,Mur13,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402312.0,,8.0,5.0,"REPLICATE>BLOCK>PLOT:402312,REPLICATE>BLOCK:8,REPLICATE:1",rainfed,3376.5959691886,207.8136,"60,5685845381","60,5685845381",7.017025641,248,NA,118,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,3072water_regimewatered,3340147,Mur13,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,253.0215241649,63.3484405475,65.3870055541,249.5073658406,3193.7538423355,,126.7376560444,,,2013,17.0635388889,20.9177124183,15.0630311507,316.134,248.368,882.227,-32.0220588235,-19.9973404255,32.4611168609,35.5962506733,28.3280491615,,,,,,,,,,,,,,,,,,
615,3072water_regimerainfed,3339901,Mur13,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,249.6154908536,60.8639659127,62.4931113883,239.2440667426,3037.7039902177,,119.1426358709,,,2013,17.0635388889,20.5711851852,14.7568522194,316.134,225.609,942.793,-103.4333333333,-158.2755102041,32.4611168609,35.3317564755,28.121375053,,,,,,,,,,,,,,,,,,
616,401074,3361405,Mur13,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401074.0,,23.0,12.0,"REPLICATE>BLOCK>PLOT:401074,REPLICATE>BLOCK:23,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",watered,3100.1014051862,246.3919327731,"63,401277574","66,243252045",7.6383997702,278,NA,155,"-2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,402413,3360370,Mur13,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402413.0,,12.0,12.0,"REPLICATE>BLOCK>PLOT:402413,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,3226.2423566771,215.9447199438,"63,401277574","66,243252045",6.9669000218,260,NA,143,"-2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,400727,3361008,Mur13,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400727.0,,7.0,1.0,"REPLICATE>BLOCK>PLOT:400727,REPLICATE>BLOCK:7,REPLICATE:1",watered,3012.0481927711,276.4235294118,"64,8642032369","66,243252045",8.326009922,285,NA,150,"-1,37904880810",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,402675,3360661,Mur13,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402675.0,,22.0,20.0,"REPLICATE>BLOCK>PLOT:402675,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,2921.8208131946,267.7543822348,"63,401277574","66,243252045",7.8233032684,273,NA,143,"-2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,402593,3360570,Mur13,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402593.0,,19.0,7.0,"REPLICATE>BLOCK>PLOT:402593,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,3127.2994849154,258.2704,"63,401277574","64,8642032369",8.0768888889,245,NA,145,"-1,46292566290",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,3074water_regimewatered,3340148,Mur13,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,318.8173240117,64.1178652357,66.0528154422,276.0284612738,2936.4763953968,,151.7887508172,,,2013,17.3611611111,21.2096825397,15.0630311507,376.558,222.869,882.227,-34.9077380952,-19.9973404255,33.1680568061,35.6339588247,28.3280491615,,,,,,,,,,,,,,,,,,
622,3074water_regimerainfed,3339902,Mur13,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,279.3723089718,63.4365553386,65.6416626389,257.3115643879,3059.6081629525,,143.031487881,,,2013,17.3611611111,21.2096825397,14.4818317809,376.558,222.869,894.395,-121.5238095238,-157.9787234043,33.1680568061,35.6339588247,27.6656177871,,,,,,,,,,,,,,,,,,
623,402756,3360751,Mur13,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402756.0,,25.0,8.0,"REPLICATE>BLOCK>PLOT:402756,REPLICATE>BLOCK:25,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2193.9136588818,268.5328,"57,7285289574","64,8642032369",5.8913777778,245,NA,130,"-7,13567427950",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,400931,3361230,Mur13,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400931.0,,16.0,6.0,"REPLICATE>BLOCK>PLOT:400931,REPLICATE>BLOCK:4,REPLICATE:2",watered,2773.7962520571,268.9430588235,"60,5685845381","63,401277574",7.4599324858,265,NA,120,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,400783,3361071,Mur13,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400783.0,,9.0,15.0,"REPLICATE>BLOCK>PLOT:400783,REPLICATE>BLOCK:33,REPLICATE:1",watered,3314.9612588865,267.2649184975,"59,2242133829","61,9461105814",8.8597285068,243,NA,115,"-2,72189719850",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,402241,3360179,Mur13,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402241.0,,6.0,22.0,"REPLICATE>BLOCK>PLOT:402241,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,2552.4342930486,250.6454760217,"57,7285289574","60,5685845381",6.397561084,243,NA,133,"-2,84005558070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,402333,3360281,Mur13,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402333.0,,9.0,17.0,"REPLICATE>BLOCK>PLOT:402333,REPLICATE>BLOCK:9,REPLICATE:2",rainfed,2528.6132552569,246.6720318725,"57,7285289574","61,9461105814",6.2373816949,238,NA,123,"-4,21758162400",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,3075water_regimewatered,3340149,Mur13,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,320.5665953751,59.8001131034,62.6249641681,251.8308962722,3035.4988901111,,119.3571776542,,,2013,17.0589673913,20.1647058824,15.5464486457,271.224,251.758,917.8,-26.8088235294,-21.306122449,32.4738561543,34.9767986533,28.7910863365,,,,,,,,,,,,,,,,,,
629,3075water_regimerainfed,3339903,Mur13,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,302.9586448935,57.8679194115,62.4863673822,237.5525771188,2475.5277005244,,130.0580194989,,,2013,17.0589673913,20.1647058824,14.8052448426,271.224,277.123,942.793,-96.5,-158.2755102041,32.4738561543,34.9767986533,28.2763147084,,,,,,,,,,,,,,,,,,
630,402621,3360601,Mur13,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402621.0,,20.0,20.0,"REPLICATE>BLOCK>PLOT:402621,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2202.7012767754,277.164280652,"60,5685845381","63,401277574",6.1051011487,243,NA,125,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,400932,3361229,Mur13,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400932.0,,16.0,5.0,"REPLICATE>BLOCK>PLOT:400932,REPLICATE>BLOCK:4,REPLICATE:2",watered,2890.8999497235,227.1817142857,"60,5685845381","64,8642032369",6.5675960641,248,NA,120,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,400634,3360898,Mur13,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400634.0,,2.0,9.0,"REPLICATE>BLOCK>PLOT:400634,REPLICATE>BLOCK:14,REPLICATE:1",watered,2267.888549477,230.6304748405,"60,5685845381","63,401277574",5.2304421305,220,NA,108,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,402355,3360306,Mur13,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402355.0,,10.0,16.0,"REPLICATE>BLOCK>PLOT:402355,REPLICATE>BLOCK:10,REPLICATE:2",rainfed,2018.86236369,247.525568315,"59,2242133829","66,243252045",4.9972005392,228,NA,108,"-7,01903866210",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,402150,3360078,Mur13,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402150.0,,2.0,5.0,"REPLICATE>BLOCK>PLOT:402150,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,2438.0889765505,266.8224,"57,7285289574","63,401277574",6.5053675214,245,NA,108,"-5,67274861660",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,3076water_regimewatered,3340150,Mur13,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,268.9710082163,60.4419386427,64.25226375,240.7407461436,2755.5761513484,,113.4010470775,,,2013,17.0332233796,20.5796078431,15.4182551651,293.562,276.186,893.372,-29.5147058824,-20.7083333333,32.4349955727,35.2734809966,28.6653812447,,,,,,,,,,,,,,,,,,
636,3076water_regimerainfed,3339904,Mur13,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,312.830438892,59.3963913794,64.440481571,235.3824697988,1974.1510706713,,111.3646492724,,,2013,17.0332233796,20.5796078431,14.6112183111,293.562,276.186,918.365,-103.6764705882,-158.1770833333,32.4349955727,35.2734809966,27.8214677084,,,,,,,,,,,,,,,,,,
637,402744,3360738,Mur13,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402744.0,,24.0,5.0,"REPLICATE>BLOCK>PLOT:402744,REPLICATE>BLOCK:24,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2319.0688719699,250.5736,"60,5685845381","63,401277574",5.810974359,255,NA,140,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,401013,3361328,Mur13,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401013.0,,20.0,8.0,"REPLICATE>BLOCK>PLOT:401013,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2495.4769480317,228.8521680672,"59,2242133829","63,401277574",5.7109530992,248,NA,123,"-4,17706419110",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,402614,3360593,Mur13,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402614.0,,20.0,27.0,"REPLICATE>BLOCK>PLOT:402614,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2225.7834757835,246.3682494685,"57,7285289574","61,9461105814",5.4836237862,243,NA,143,"-4,21758162400",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,400638,3360893,Mur13,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400638.0,,2.0,5.0,"REPLICATE>BLOCK>PLOT:400638,REPLICATE>BLOCK:2,REPLICATE:1",watered,1817.3041428855,250.6128986534,"59,2242133829","63,401277574",4.5543985898,215,NA,115,"-4,17706419110",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,402253,3360192,Mur13,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402253.0,,6.0,10.0,"REPLICATE>BLOCK>PLOT:402253,REPLICATE>BLOCK:6,REPLICATE:2",rainfed,2090.6351841604,237.2831310054,"57,7285289574","61,9461105814",4.9607246229,213,NA,110,"-4,21758162400",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,3077water_regimewatered,3340151,Mur13,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,288.4301034047,59.5197343183,63.4221260199,240.2486445379,2206.591255372,,121.6581597062,,,2013,17.0589673913,20.349691358,15.4182551651,271.224,276.186,893.372,-28.0972222222,-20.7083333333,32.4738561543,35.0661321744,28.6653812447,,,,,,,,,,,,,,,,,,
643,3077water_regimerainfed,3339905,Mur13,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,281.2722785918,58.6391786237,62.4453830038,238.8128495075,2285.8519214705,,130.9101675689,,,2013,17.0589673913,20.1647058824,14.8052448426,271.224,277.123,942.793,-96.5,-158.2755102041,32.4738561543,34.9767986533,28.2763147084,,,,,,,,,,,,,,,,,,
644,400895,3361224,Mur13,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400895.0,,16.0,1.0,"REPLICATE>BLOCK>PLOT:400895,REPLICATE>BLOCK:3,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,3608.4224825947,252.2385210084,"63,401277574","70,9031411312",9.1018315018,293,NA,138,"-7,50186355720",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,402404,3360360,Mur13,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402404.0,,12.0,21.0,"REPLICATE>BLOCK>PLOT:402404,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,2843.8787431593,237.8137963619,"64,8642032369","72,5235219063",6.763136003,263,NA,138,"-7,65931866940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
