observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3112water_regimewatered,3340184,Mur13,KWS Murony 2013,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,257.752828428,,336.0291258868,,2333.9263113135,,60.0181408786,,61.9635683259,,-21.306122449,,-25.2763157895,,233.414,,908.956,,251.758,,32.7165368467,,28.9975534835,,34.7742999684,,17.2565265152,,15.7705849142,,19.7661403509,,107.0696398432,
3053water_regimewatered,3340130,Mur13,KWS Murony 2013,127452,https://doi.org/10.15454/XH5MEH,B107_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,267.3259776703,,331.9669531871,,2775.4287513143,,62.9744474432,,65.5544510105,,-19.9973404255,,-34.9077380952,,381.328,,869.402,,248.368,,32.8150726572,,28.5029266375,,35.6339588247,,17.2241820988,,15.2851300221,,21.2096825397,,144.035930715,
3124water_regimewatered,3340196,Mur13,KWS Murony 2013,127518,https://doi.org/10.15454/VGU01X,EP77_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,285.5709110984,,285.3490905307,,2871.2465657464,,59.9429870153,,63.3647816731,,-20.7083333333,,-26.2159090909,,189.263,,893.372,,276.186,,32.7085725677,,28.6653812447,,34.6767663957,,17.4207902778,,15.4182551651,,19.5581313131,,132.5894755378,
3019water_regimewatered,3340097,Mur13,KWS Murony 2013,127418,https://doi.org/10.15454/PJSPJG,B100_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,240.3700856987,,292.4156834406,,3069.6628229356,,62.134341144,,65.578719688,,-19.9973404255,,-30.8819444444,,291.241,,869.402,,248.368,,32.4633954812,,28.5029266375,,35.4569049568,,16.8954891304,,15.2851300221,,20.7440123457,,119.5380453239,
3049water_regimerainfed,3339880,Mur13,KWS Murony 2013,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,260.2604251929,,301.4455295601,,2724.4798634164,,59.7612607003,,64.0077332145,,-158.1770833333,,-100.1944444444,,273.473,,918.365,,276.186,,32.7445805383,,27.8324950221,,35.0661321744,,17.18334375,,14.5738223668,,20.349691358,,123.1927219711,
3127water_regimerainfed,3339953,Mur13,KWS Murony 2013,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,247.697998614,,302.2302862691,,3039.580254074,,60.7738431522,,65.1732205682,,-157.9787234043,,-107.2222222222,,291.241,,894.395,,274.007,,32.4633954812,,27.6656177871,,35.4569049568,,16.8954891304,,14.4818317809,,20.7440123457,,141.5947367339,
3127water_regimewatered,3340199,Mur13,KWS Murony 2013,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,260.9213340922,,308.4939427165,,3443.0376870512,,62.1526686465,,66.4141712409,,-19.1657608696,,-32.3223684211,,291.241,,857.667,,272.928,,32.4633954812,,28.1902073844,,35.524246673,,16.8954891304,,14.9913504228,,20.6751461988,,143.554956482,
3251water_regimewatered,3340319,Mur13,KWS Murony 2013,127645,https://doi.org/10.15454/HSQIO7,Va26_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,294.1015568907,,302.8616515374,,2897.8662357932,,61.9527800201,,66.2750638711,,-19.1657608696,,-33.4791666667,,313.813,,844.842,,272.928,,32.4894218269,,28.3657021221,,35.6595921671,,16.932806713,,15.2159562632,,20.8353703704,,148.8299470969,
3251water_regimerainfed,3340073,Mur13,KWS Murony 2013,127645,https://doi.org/10.15454/HSQIO7,Va26_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,259.3133280578,,316.8302374156,,2703.9437749651,,61.121712555,,65.146764319,,-157.9787234043,,-110.7058823529,,313.813,,894.395,,274.007,,32.4894218269,,27.6745153566,,35.5962506733,,16.932806713,,14.4419831533,,20.9177124183,,128.1564075809,
3243water_regimewatered,3340311,Mur13,KWS Murony 2013,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,257.7344908335,,301.3993368775,,2276.2758515288,,58.2631944837,,60.7263727517,,-21.72,,-24.1447368421,,211.311,,929.06,,257.019,,32.7044766826,,29.0712631685,,34.7389597922,,17.3310171958,,15.841404554,,19.5271929825,,146.3345548442,
3244water_regimewatered,3340312,Mur13,KWS Murony 2013,127638,https://doi.org/10.15454/VELLIH,UH_P104_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,248.539161015,,300.0728283483,,2922.8371420555,,57.7789771503,,60.7927767372,,-21.72,,-24.3472222222,,235.969,,922.991,,257.019,,32.9489383816,,29.3180480508,,34.8372464311,,17.6587548309,,16.0282634364,,19.7402469136,,112.8220657512,
3239water_regimerainfed,3340061,Mur13,KWS Murony 2013,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,238.7226952562,,300.4533467142,,2778.0366611154,,57.0388268481,,59.454599864,,-158.1078431373,,-82.4294117647,,233.414,,986.331,,256.838,,32.7165368467,,28.2771655271,,34.9063426843,,17.2565265152,,14.904436977,,19.7390849673,,109.8614486983,
3240water_regimewatered,3340308,Mur13,KWS Murony 2013,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,253.9266174915,,292.1108218066,,2278.1604984053,,56.0242046482,,59.0998603032,,-21.9607843137,,-24.328125,,253.321,,952.494,,279.386,,32.4597051851,,29.1430029647,,35.0054300511,,17.1380618687,,15.9026326078,,19.8829166667,,135.7441740244,
3233water_regimewatered,3340301,Mur13,KWS Murony 2013,127627,https://doi.org/10.15454/TALVXU,PHW65_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,261.2254480265,,306.3687580817,,3482.6303704516,,67.5052440593,,68.4854689272,,-18.2055555556,,-38.0833333333,,378.371,,821.58,,225.253,,32.7249136571,,28.2119447327,,35.8155755752,,17.2494070513,,15.1005487422,,21.1497569444,,138.178564934,
3233water_regimerainfed,3340055,Mur13,KWS Murony 2013,127627,https://doi.org/10.15454/TALVXU,PHW65_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,257.9642087148,,309.7404129662,,3043.3399496948,,65.6522821635,,68.5908213109,,-157.2555555556,,-128.1145833333,,378.371,,846.573,,249.761,,32.7249136571,,27.3892917968,,35.8155755752,,17.2494070513,,14.2514287707,,21.1497569444,,136.8050249755,
3228water_regimewatered,3340296,Mur13,KWS Murony 2013,127622,https://doi.org/10.15454/TZD7EC,PHJ40_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,249.013558171,,308.7308034336,,2205.0090349783,,60.8355408909,,62.0473318441,,-21.306122449,,-25.8472222222,,255.57,,917.8,,225.609,,32.742815454,,28.7910863365,,34.8550419213,,17.2644070048,,15.5464486457,,19.8954938272,,116.356599018,
3228water_regimerainfed,3340050,Mur13,KWS Murony 2013,127622,https://doi.org/10.15454/TZD7EC,PHJ40_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,235.5071087825,,304.8940232148,,2411.0779317376,,59.5571832753,,61.7151071095,,-158.2755102041,,-93.1722222222,,255.57,,942.793,,251.758,,32.742815454,,28.121375053,,34.8550419213,,17.2644070048,,14.7568522194,,19.8954938272,,128.4730992705,
3223water_regimewatered,3340291,Mur13,KWS Murony 2013,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,270.4422221111,,304.1024033538,,3236.1351177396,,66.4132545863,,66.9745074566,,-19.1657608696,,-34.5661764706,,335.527,,857.667,,201.991,,32.620500343,,28.1902073844,,35.6533102517,,17.0098944444,,14.9913504228,,20.9515686275,,132.8997136801,
3223water_regimerainfed,3340045,Mur13,KWS Murony 2013,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,255.6758774517,,301.0444991909,,3216.1425177574,,66.0232689787,,66.4864709711,,-157.6739130435,,-117.6470588235,,335.527,,869.835,,226.499,,32.620500343,,27.7042207088,,35.6533102517,,17.0098944444,,14.4205138523,,20.9515686275,,137.0181046596,
3218water_regimerainfed,3340040,Mur13,KWS Murony 2013,127612,https://doi.org/10.15454/PAY7DB,NS701_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,247.6229549274,,337.4937342231,,2967.0546167956,,61.7065844018,,63.5174352216,,-158.1770833333,,-110.7,,335.527,,918.365,,250.037,,32.620500343,,27.8324950221,,35.386317629,,17.0098944444,,14.5738223668,,20.8801481481,,134.0991977943,
3219water_regimewatered,3340287,Mur13,KWS Murony 2013,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,259.4656872385,,316.0999608562,,2294.7102544007,,66.2621644189,,67.6819924189,,-19.1657608696,,-29.8869047619,,255.57,,844.842,,201.991,,32.742815454,,28.3657021221,,35.2041460219,,17.2644070048,,15.2159562632,,20.2184656085,,129.890477312,
3214water_regimewatered,3340282,Mur13,KWS Murony 2013,127608,https://doi.org/10.15454/67FHQJ,N22_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,243.5272559646,,282.1607641245,,3109.4269631444,,65.5186955532,,67.5519553579,,-19.1657608696,,-33.4791666667,,313.813,,844.842,,226.499,,32.4894218269,,28.3657021221,,35.6595921671,,16.932806713,,15.2159562632,,20.8353703704,,135.2518213673,
3213water_regimerainfed,3340035,Mur13,KWS Murony 2013,127607,https://doi.org/10.15454/7CWQV7,N192_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,244.6250476896,,313.7577175119,,2655.3140864481,,61.3149809479,,62.5060690611,,-158.2755102041,,-86.855,,213.866,,942.793,,225.609,,32.9479901129,,27.9575279794,,34.6840749846,,17.7481426768,,14.7012598251,,19.5624444444,,121.9049233972,
3207water_regimerainfed,3340029,Mur13,KWS Murony 2013,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,250.226947106,,324.6041511513,,3296.433757317,,63.7725731053,,69.2480195893,,-157.2555555556,,-120.9166666667,,335.527,,846.573,,270.691,,32.620500343,,27.3892917968,,35.7524256874,,17.0098944444,,14.2514287707,,21.0112037037,,127.7332030302,
3205water_regimerainfed,3340027,Mur13,KWS Murony 2013,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,267.0582301674,,353.2284432562,,3219.5206092652,,62.8006532251,,66.8311432746,,-157.6739130435,,-110.6315789474,,295.811,,869.835,,272.928,,32.6964454046,,27.5392633833,,35.524246673,,17.1536544444,,14.3674522219,,20.6751461988,,120.770012879,
3201water_regimerainfed,3340023,Mur13,KWS Murony 2013,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,244.3708129317,,348.4733782275,,2532.6843056928,,62.5026136854,,64.3330759709,,-158.1770833333,,-103.6764705882,,293.562,,918.365,,224.398,,32.4349955727,,27.8324950221,,35.2734809966,,17.0332233796,,14.5738223668,,20.5796078431,,133.3343692132,
3202water_regimewatered,3340270,Mur13,KWS Murony 2013,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,263.5762832898,,333.9082160624,,3205.9190295618,,65.814198407,,67.0999926162,,-19.1657608696,,-32.3223684211,,293.562,,857.667,,226.499,,32.4349955727,,28.1902073844,,35.524246673,,17.0332233796,,14.9913504228,,20.6751461988,,105.5626578698,
3195water_regimerainfed,3340017,Mur13,KWS Murony 2013,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,249.9559658638,,314.4213376856,,3291.1564244729,,63.7915831452,,65.4077552404,,-157.9787234043,,-103.7368421053,,273.473,,894.395,,222.869,,32.7445805383,,27.6745153566,,35.2508153379,,17.18334375,,14.4419831533,,20.5175438596,,115.8534606745,
3196water_regimewatered,3340264,Mur13,KWS Murony 2013,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,256.3822453761,,308.1421840343,,4113.5926646367,,66.6196252826,,70.078572631,,-17.1079545455,,-37.7105263158,,335.527,,810.734,,248.924,,32.620500343,,27.8663165236,,35.8734868335,,17.0098944444,,14.7544752959,,21.0597368421,,141.8142028337,
3190water_regimerainfed,3340012,Mur13,KWS Murony 2013,127584,https://doi.org/10.15454/4YFVBA,Lo1180_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,242.4525358847,,302.9815140957,,2854.6624403604,,59.8398060672,,64.2085672504,,-158.1770833333,,-117.9871794872,,376.558,,918.365,,276.186,,33.1680568061,,27.9969128916,,35.4077162512,,17.3611611111,,14.6283582161,,21.0305128205,,129.7542863683,
3187water_regimerainfed,3340010,Mur13,KWS Murony 2013,127581,https://doi.org/10.15454/UHQTBS,Lo1124_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,249.6377341015,,335.2057968493,,2911.3085911425,,64.9984726834,,68.9758381668,,-157.2555555556,,-117.3947368421,,313.813,,846.573,,249.761,,32.4894218269,,27.3843856963,,35.7531603739,,16.932806713,,14.2953110049,,20.8979824561,,122.5281046695,
3185water_regimewatered,3340254,Mur13,KWS Murony 2013,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,256.1327432266,,316.922360219,,3559.2054400502,,66.2712599026,,66.9604390689,,-19.1657608696,,-30.90625,,271.224,,857.667,,201.991,,32.4738561543,,28.1902073844,,35.3250944491,,17.0589673913,,14.9913504228,,20.4634444444,,147.6833449027,
3185water_regimerainfed,3340008,Mur13,KWS Murony 2013,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,263.0886204,,315.1792373384,,3073.3299665011,,64.0352695697,,66.7264429571,,-157.6739130435,,-107.15,,271.224,,869.835,,247.429,,32.4738561543,,27.5322239669,,35.3250944491,,17.0589673913,,14.4089829019,,20.4634444444,,148.9751625893,
3179water_regimerainfed,3340002,Mur13,KWS Murony 2013,127573,https://doi.org/10.15454/YW6ASO,Lo1056_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,241.8391764783,,283.5885481963,,3272.5993366471,,66.892213765,,69.1744801144,,-157.2555555556,,-128.1145833333,,378.371,,846.573,,225.253,,32.7249136571,,27.3843856963,,35.8155755752,,17.2494070513,,14.2953110049,,21.1497569444,,139.9452077589,
3180water_regimerainfed,3340003,Mur13,KWS Murony 2013,127574,https://doi.org/10.15454/AOK4RM,Lo1063_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,237.4374406767,,296.0518612774,,3090.4664422109,,67.7425296283,,70.0154731336,,-156.7159090909,,-131.2254901961,,378.371,,822.902,,225.649,,32.7249136571,,27.2227462756,,35.9471645097,,17.2494070513,,14.1795833939,,21.1958496732,,130.1189264222,
3174water_regimerainfed,3339997,Mur13,KWS Murony 2013,127568,https://doi.org/10.15454/NFXR4L,LH65_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,258.3773483325,,314.8140283562,,3075.9218415677,,64.2074808771,,67.9934472638,,-157.2555555556,,-117.3947368421,,316.134,,846.573,,270.691,,32.4611168609,,27.3843856963,,35.7531603739,,17.0635388889,,14.2953110049,,20.8979824561,,141.3652049155,
3175water_regimewatered,3340244,Mur13,KWS Murony 2013,127569,https://doi.org/10.15454/TW76QX,Lo1016_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,266.2651252919,,294.1778257387,,3123.2408027439,,68.2969346592,,70.1405142994,,-17.1079545455,,-32.8913043478,,255.57,,810.734,,225.649,,32.742815454,,27.8663165236,,35.4250887833,,17.2644070048,,14.7544752959,,20.3715700483,,158.9909518692,
3168water_regimewatered,3340237,Mur13,KWS Murony 2013,127562,https://doi.org/10.15454/GVPFQE,I267_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,275.2675672128,,282.3782763998,,2937.393097385,,71.2472879647,,74.3570204171,,-16.4451219512,,-38.3421052632,,401.923,,731.829,,243.447,,33.1495879471,,27.4793610988,,36.5000642912,,17.3138942308,,14.484431075,,21.9238187135,,157.8852059359,
3168water_regimerainfed,3339991,Mur13,KWS Murony 2013,127562,https://doi.org/10.15454/GVPFQE,I267_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,256.9840005677,,280.327215551,,2826.4849627418,,66.6571932409,,70.5847790059,,-156.7159090909,,-134.84375,,401.923,,822.902,,248.924,,33.1495879471,,27.2227462756,,36.1508706371,,17.3138942308,,14.1795833939,,21.5123263889,,159.8806018148,
3181water_regimewatered,3340250,Mur13,KWS Murony 2013,127575,https://doi.org/10.15454/089G4O,Lo1087_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,258.7239959724,,312.3082209332,,4256.1317346155,,68.6254958731,,70.2450665537,,-17.1079545455,,-41.3666666667,,428.072,,822.902,,225.649,,33.2200438183,,27.7306308809,,36.2241355816,,17.3938734568,,14.5674391692,,21.6482592593,,126.5728975402,
3169water_regimewatered,3340238,Mur13,KWS Murony 2013,127563,https://doi.org/10.15454/T2QBKI,IDT_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,260.1386865181,,326.6489359207,,3108.0760328224,,65.6099405181,,68.7593896873,,-18.2055555556,,-36.1111111111,,335.527,,834.405,,249.761,,32.620500343,,28.0360877059,,35.7524256874,,17.0098944444,,14.8741229298,,21.0112037037,,115.4062041555,
3153water_regimewatered,3340224,Mur13,KWS Murony 2013,127547,https://doi.org/10.15454/KVWABC,F252_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,260.828555782,,268.9974601009,,1987.4931682578,,56.8586187242,,59.9220053655,,-21.9607843137,,-23.7236842105,,191.818,,952.494,,256.838,,32.9634868335,,29.1430029647,,34.6842202582,,17.8535039683,,15.9026326078,,19.3048538012,,131.1038050115,
3152water_regimerainfed,3339977,Mur13,KWS Murony 2013,127546,https://doi.org/10.15454/FLADQ9,F218_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,236.1588940463,,284.2727410596,,1811.3992518638,,57.7051794771,,60.6280090017,,-158.25,,-83.1631578947,,213.866,,962.897,,280.272,,32.9479901129,,28.2002306043,,34.7389597922,,17.7481426768,,14.8350717909,,19.5271929825,,115.269411054,
3153water_regimerainfed,3339978,Mur13,KWS Murony 2013,127547,https://doi.org/10.15454/KVWABC,F252_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,246.4450379781,,261.869342005,,1818.0150666257,,58.0074650575,,60.7252635488,,-158.25,,-80.175,,191.818,,962.897,,257.019,,32.9634868335,,28.2002306043,,34.6331397516,,17.8535039683,,14.8350717909,,19.3276111111,,122.4729334726,
3156water_regimerainfed,3339981,Mur13,KWS Murony 2013,127550,https://doi.org/10.15454/ZLKLHI,HMV5301_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,260.8423973763,,361.2262520766,,2829.4377607336,,59.879943621,,62.9551792691,,-158.2755102041,,-93.1722222222,,255.57,,942.793,,251.758,,32.742815454,,27.9575279794,,34.8550419213,,17.2644070048,,14.7012598251,,19.8954938272,,131.2123971024,
3064water_regimewatered,3340141,Mur13,KWS Murony 2013,127463,https://doi.org/10.15454/OJB9O0,N6_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,265.294261017,,314.1423580992,,2361.9037012117,,63.2026434338,,66.8015823693,,-19.1657608696,,-33.4791666667,,313.813,,857.667,,272.928,,32.4894218269,,28.1902073844,,35.6595921671,,16.932806713,,14.9913504228,,20.8353703704,,126.0605001587,
3021water_regimewatered,3340099,Mur13,KWS Murony 2013,127420,https://doi.org/10.15454/GD6TZS,EZ37_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,257.0036487905,,325.9487629528,,2692.8340759401,,63.7145997755,,64.9695512712,,-19.9973404255,,-33.0859375,,332.57,,869.402,,222.869,,32.5147209131,,28.5029266375,,35.5856172947,,17.0282928241,,15.2851300221,,21.0463194444,,136.6070362762,
3158water_regimewatered,3340229,Mur13,KWS Murony 2013,127552,https://doi.org/10.15454/GDWINS,HMV5347_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,262.5218755964,,300.3090171077,,2529.4804626219,,62.6731311965,,63.5058840488,,-20.7083333333,,-28.0972222222,,271.224,,893.372,,224.398,,32.4738561543,,28.6653812447,,35.0661321744,,17.0589673913,,15.4182551651,,20.349691358,,127.9578416379,
3143water_regimerainfed,3339968,Mur13,KWS Murony 2013,127537,https://doi.org/10.15454/QPSSQO,F7058_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,245.5030573896,,275.5863281419,,2530.132715946,,59.9805558783,,65.8037216446,,-157.9787234043,,-107.2222222222,,293.562,,894.395,,300.156,,32.4349955727,,27.8390293186,,35.4569049568,,17.0332233796,,14.495365221,,20.7440123457,,128.3343927782,
3065water_regimerainfed,3339896,Mur13,KWS Murony 2013,127464,https://doi.org/10.15454/HOMOXO,F918_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,246.9187169527,,343.1052517512,,2369.8341561111,,59.9531706977,,64.6550202382,,-158.1770833333,,-110.7,,335.527,,918.365,,276.186,,32.620500343,,27.8324950221,,35.386317629,,17.0098944444,,14.5738223668,,20.8801481481,,143.0209990895,
3161water_regimewatered,3340232,Mur13,KWS Murony 2013,127555,https://doi.org/10.15454/DL4JVF,I198_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,263.445071011,,255.1209254482,,3141.4558370803,,67.7399562423,,70.9994930822,,-16.4282945736,,-37.0396825397,,313.813,,774.204,,249.354,,32.4894218269,,27.8627726971,,35.9827020285,,16.932806713,,14.8629071776,,20.9908730159,,146.0044918768,
3066water_regimewatered,3340143,Mur13,KWS Murony 2013,127465,https://doi.org/10.15454/U7YFIU,B106_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,265.6136148578,,282.9900967018,,3110.3393556186,,66.3786703134,,70.117755535,,-17.1079545455,,-38.7777777778,,355.118,,810.734,,248.924,,32.6212428414,,27.8663165236,,35.9121378176,,17.1804055556,,14.7544752959,,21.0724382716,,150.3930132674,
3015water_regimerainfed,3339847,Mur13,KWS Murony 2013,127414,https://doi.org/10.15454/X2ENCA,F7028_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,262.9909260499,,248.1541926906,,3146.9578240549,,62.8072195225,,66.744482184,,-157.6739130435,,-110.6315789474,,293.562,,869.835,,272.928,,32.4349955727,,27.5392633833,,35.524246673,,17.0332233796,,14.3674522219,,20.6751461988,,133.1406268709,
3018water_regimerainfed,3339850,Mur13,KWS Murony 2013,127417,https://doi.org/10.15454/TPZTSA,FR19_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,230.1970503485,,280.8744525065,,1511.5036225901,,60.1522257202,,64.4915334009,,-158.1770833333,,-100.1944444444,,271.224,,918.365,,276.186,,32.4738561543,,28.1523074349,,35.0661321744,,17.0589673913,,14.6755552963,,20.349691358,,123.8673040252,
3140water_regimerainfed,3339965,Mur13,KWS Murony 2013,127534,https://doi.org/10.15454/AIXVTG,F608_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,249.5788526623,,276.6978318006,,3119.7302187133,,61.2667683891,,66.2704918395,,-157.6739130435,,-107.15,,271.224,,869.835,,298.567,,32.4738561543,,27.5392633833,,35.3250944491,,17.0589673913,,14.3674522219,,20.4634444444,,121.5432184749,
3167water_regimewatered,3340236,Mur13,KWS Murony 2013,127561,https://doi.org/10.15454/GILEFF,I261_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,251.3168718411,,267.4116884582,,2884.439794151,,66.520092272,,70.1571699615,,-17.1079545455,,-33.9545454545,,271.224,,822.902,,248.924,,32.4738561543,,27.7306308809,,35.5450847518,,17.0589673913,,14.5674391692,,20.6012373737,,142.2855581267,
3157water_regimerainfed,3339982,Mur13,KWS Murony 2013,127551,https://doi.org/10.15454/A6PR22,HMV5343_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,238.6173584827,,365.4960871973,,2368.1506969586,,58.8697461659,,59.9570117058,,-158.1078431373,,-99.125,,335.527,,986.331,,233.585,,32.620500343,,28.2771655271,,35.5755073864,,17.0098944444,,14.904436977,,20.8096296296,,127.0189359623,
3173water_regimewatered,3340242,Mur13,KWS Murony 2013,127567,https://doi.org/10.15454/MR6MIM,LH60_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,267.1961759824,,310.2407212735,,3734.2334708051,,66.9720833648,,68.636309248,,-18.2055555556,,-36.1111111111,,335.527,,834.405,,225.253,,32.620500343,,28.0360877059,,35.7524256874,,17.0098944444,,14.8741229298,,21.0112037037,,129.552235866,
