observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3243water_regimewatered,3335017,Cam12,Syngenta Campagnola 2012,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,201.1370375323,,1418.0085213222,,67.1709601659,,70.6070969743,,-18.6510416667,,-26.9710144928,,49.762,,1270.596,,296.398,,36.0860302343,,33.9340100539,,36.8383355806,,19.8147643067,,19.2794217093,,20.7703503375,,235.0997765557,,99.4707416943,
3254water_regimerainfed,3334782,Cam12,Syngenta Campagnola 2012,127648,https://doi.org/10.15454/P7VJXF,W604S_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,138.713980865,,464.0035389992,,72.2619667463,,82.3599791862,,-13.056547619,,-82.4733333333,,115.87,,1091.439,,379.893,,37.0610469041,,33.6286836926,,36.5042591762,,20.9215393485,,19.3009531459,,19.7971333255,,170.5164044265,,66.7712566787,
3173water_regimewatered,3334948,Cam12,Syngenta Campagnola 2012,127567,https://doi.org/10.15454/MR6MIM,LH60_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,213.5582264328,,1610.744496663,,68.8916172992,,73.0869553602,,-18.8888888889,,-26.6583333333,,89.396,,1278.942,,299.767,,36.6234866441,,33.5996961961,,36.5132514277,,20.4811845949,,19.1815603543,,20.4305536818,,250.141323476,,99.1858874185,
3165water_regimerainfed,3334694,Cam12,Syngenta Campagnola 2012,127559,https://doi.org/10.15454/VMZUXV,I238_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,138.2127411602,,787.1405312475,,71.8602752028,,84.1686596234,,-12.9575757576,,-80.3888888889,,101.969,,1089.653,,427.862,,36.8577470362,,33.3112048162,,36.563371727,,20.5727244541,,19.1757709656,,20.0433050146,,173.2440927698,,68.5541381859,
3036water_regimewatered,3334820,Cam12,Syngenta Campagnola 2012,127435,https://doi.org/10.15454/OVKBUY,F7081_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,205.0126955206,,1830.1624913971,,69.1410457816,,73.4332376767,,-18.8888888889,,-26.6349206349,,77.885,,1267.139,,275.454,,36.6159487209,,33.692130053,,36.4021920252,,20.246567466,,19.1980683593,,20.5606633705,,244.8220880033,,105.9115968411,
3156water_regimewatered,3334933,Cam12,Syngenta Campagnola 2012,127550,https://doi.org/10.15454/ZLKLHI,HMV5301_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,225.3661412503,,1662.5311737639,,68.9142592521,,71.8490908498,,-18.6510416667,,-27.2651515152,,58.039,,1293.092,,273.814,,36.2183065647,,33.6950628534,,36.7522800688,,19.88559752,,19.2128060507,,20.749392236,,266.5716974345,,104.075541362,
3192water_regimerainfed,3334720,Cam12,Syngenta Campagnola 2012,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,138.333415589,,773.2881320517,,72.9415713089,,84.2881402284,,-12.9575757576,,-80.5747126437,,77.708,,1089.653,,404.175,,36.7456107774,,33.3112048162,,36.4689806079,,20.3471009675,,19.1757709656,,20.2324453816,,172.1223004974,,72.4452079133,
3201water_regimewatered,3334975,Cam12,Syngenta Campagnola 2012,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,203.4221631286,,2019.9314019204,,70.6322381579,,72.0827207258,,-18.6510416667,,-27.5634920635,,67.73,,1278.754,,224.423,,36.4726920779,,33.77108575,,36.6679407252,,20.0961815536,,19.2723767493,,20.7039891452,,236.1187082546,,115.8061388827,
3144water_regimewatered,3334921,Cam12,Syngenta Campagnola 2012,127538,https://doi.org/10.15454/7L8N8B,F7057_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,192.8357211452,,1375.1390997247,,68.8593306831,,72.9836240671,,-18.8888888889,,-26.4772727273,,67.904,,1252.801,,299.767,,36.328073218,,33.7692122264,,36.5421415505,,19.9721336925,,19.2582888117,,20.6831007497,,234.5974892314,,90.5230366426,
3137water_regimerainfed,3334668,Cam12,Syngenta Campagnola 2012,127531,https://doi.org/10.15454/G6TRI1,F04702_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,127.5183107252,,173.45958401,,69.8122165614,,81.4912646114,,-13.1228070175,,-85.4038461538,,89.396,,1117.016,,403.081,,36.6234866441,,33.6945727016,,36.4903021498,,20.4811845949,,19.331321382,,20.0040308252,,159.0941528554,,75.1744557614,
3129water_regimewatered,3334907,Cam12,Syngenta Campagnola 2012,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,233.9711427028,,1494.726554638,,69.7365778696,,78.4314243725,,-19.0254237288,,-25.0277777778,,89.396,,1197.158,,357.238,,36.6234866441,,33.495841864,,36.317585566,,20.4811845949,,19.2567027517,,20.0126156012,,277.607681327,,114.2038003238,
3122water_regimerainfed,3334654,Cam12,Syngenta Campagnola 2012,127516,https://doi.org/10.15454/I93CVI,EP67_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,83.7168931607,,421.5972470217,,70.0874597747,,83.1610293337,,-13.056547619,,-80.7634408602,,49.762,,1099.597,,428.658,,36.0860302343,,33.4496615166,,36.6896357041,,19.8147643067,,19.2926518775,,20.343226252,,116.6630151143,,45.3442185861,
3130water_regimewatered,3334908,Cam12,Syngenta Campagnola 2012,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,205.7622506875,,1474.8531251643,,70.5264661224,,77.4074856408,,-19.0527777778,,-25.2173913043,,89.054,,1211.393,,317.925,,36.8902145368,,33.5550451155,,36.2652343748,,20.4809195003,,19.2203705216,,20.1528984051,,234.8154957036,,105.7530236974,
3117water_regimerainfed,3334649,Cam12,Syngenta Campagnola 2012,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,136.8521949892,,221.0515964603,,70.6585919501,,82.7020544328,,-13.056547619,,-82.4597701149,,67.73,,1078.336,,403.58,,36.4726920779,,33.7123075033,,36.5559911621,,20.0961815536,,19.3057803524,,20.2657147619,,169.436944044,,76.6665453025,
3234water_regimerainfed,3334762,Cam12,Syngenta Campagnola 2012,127628,https://doi.org/10.15454/XGPNFM,PHZ51_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,146.3219886249,,696.5604485132,,75.4054677436,,86.0980848959,,-12.8395061728,,-78.2083333333,,101.969,,1079.968,,378.431,,36.8577470362,,33.1646323514,,36.5509948451,,20.5727244541,,19.100341424,,20.1382809633,,178.5590678339,,77.8243777143,
3088water_regimewatered,3334868,Cam12,Syngenta Campagnola 2012,127484,https://doi.org/10.15454/9GOSKA,W95115_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,179.7794140157,,702.433859612,,68.230842937,,72.2339943071,,-18.8888888889,,-26.4772727273,,67.73,,1252.801,,299.767,,36.4726920779,,33.7692122264,,36.5421415505,,20.0961815536,,19.2582888117,,20.6831007497,,217.0282167401,,95.9398778174,
3219water_regimerainfed,3334747,Cam12,Syngenta Campagnola 2012,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,132.6873110754,,232.974484212,,71.9454059117,,84.555089542,,-12.9575757576,,-79.7634408602,,58.039,,1075.315,,427.862,,36.2183065647,,33.3921514511,,36.6324169515,,19.88559752,,19.2435236512,,20.3773567395,,164.2519945559,,74.7481285516,
3003water_regimewatered,3334787,Cam12,Syngenta Campagnola 2012,127402,https://doi.org/10.15454/5GN11W,Oh43_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,184.9876959477,,789.1234746729,,69.8227620639,,73.5495863644,,-18.8888888889,,-26.4772727273,,67.904,,1252.801,,275.454,,36.328073218,,33.7692122264,,36.5421415505,,19.9721336925,,19.2582888117,,20.6831007497,,225.1944670158,,95.377144328,
3004water_regimewatered,3334788,Cam12,Syngenta Campagnola 2012,127403,https://doi.org/10.15454/EW2AP2,W64A_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,173.7493875903,,685.0982585081,,67.2765459512,,71.0766117546,,-18.6510416667,,-27.2651515152,,58.039,,1270.596,,296.398,,36.2183065647,,33.9340100539,,36.7522800688,,19.88559752,,19.2794217093,,20.749392236,,208.1264936535,,93.0667467554,
3027water_regimerainfed,3334565,Cam12,Syngenta Campagnola 2012,127426,https://doi.org/10.15454/3UYP74,B97_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,142.4023699964,,1375.2204688233,,70.8972248536,,79.7353306866,,-13.1724137931,,-88.2986111111,,101.969,,1164.589,,352.926,,36.8577470362,,33.5115472784,,36.4272984226,,20.5727244541,,19.2684008821,,19.9008740802,,181.255052958,,80.1741782019,
3009water_regimewatered,3334793,Cam12,Syngenta Campagnola 2012,127408,https://doi.org/10.15454/MN1MDA,B84_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,227.539963444,,2119.4923864314,,70.5085432282,,78.3193146908,,-19.0254237288,,-25.0277777778,,89.396,,1185.355,,332.16,,36.6234866441,,33.5923042224,,36.317585566,,20.4811845949,,19.275349763,,20.0126156012,,264.818164794,,118.9049968252,
3029water_regimerainfed,3334567,Cam12,Syngenta Campagnola 2012,127428,https://doi.org/10.15454/4W8MAU,B104_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,124.0529220783,,456.5070752206,,71.0086154294,,85.0133023887,,-12.9575757576,,-80.5747126437,,77.708,,1089.653,,427.862,,36.7456107774,,33.3112048162,,36.4689806079,,20.3471009675,,19.1757709656,,20.2324453816,,153.5082030035,,62.4235077527,
3159water_regimerainfed,3334690,Cam12,Syngenta Campagnola 2012,127553,https://doi.org/10.15454/0TQ4ET,HMV5409_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,135.7603157869,,1017.9148945457,,69.6590023508,,80.2667928358,,-13.1724137931,,-87.3518518519,,67.73,,1164.589,,378.004,,36.4726920779,,33.5115472784,,36.4490979527,,20.0961815536,,19.2684008821,,20.2387757153,,169.5338371512,,75.300984283,
3159water_regimewatered,3334936,Cam12,Syngenta Campagnola 2012,127553,https://doi.org/10.15454/0TQ4ET,HMV5409_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,187.2129825201,,1647.6393148743,,68.9401377771,,71.7382099216,,-18.6510416667,,-27.5634920635,,67.73,,1278.754,,249.501,,36.4726920779,,33.77108575,,36.6679407252,,20.0961815536,,19.2723767493,,20.7039891452,,219.4212736433,,108.0611194409,
3202water_regimerainfed,3334730,Cam12,Syngenta Campagnola 2012,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,159.3642192726,,395.118559539,,73.4716442461,,87.5341662639,,-12.679245283,,-76.688172043,,77.885,,1043.064,,450.764,,36.6159487209,,33.1975895787,,36.4851535972,,20.246567466,,19.0808405241,,20.348009177,,192.2541400867,,82.5310222829,
3098water_regimewatered,3334876,Cam12,Syngenta Campagnola 2012,127492,https://doi.org/10.15454/GEYWPP,EP29_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,198.0619493806,,1780.8696335354,,69.6645810295,,72.6711313803,,-18.8888888889,,-26.6349206349,,77.885,,1278.942,,275.454,,36.6159487209,,33.5996961961,,36.4021920252,,20.246567466,,19.1815603543,,20.5606633705,,235.6268813442,,99.56686515,
3067water_regimewatered,3334850,Cam12,Syngenta Campagnola 2012,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,200.0754765793,,1195.8125362733,,71.3388316402,,79.4027467864,,-18.9626436782,,-23.2121212121,,125.24,,1176.392,,352.926,,37.0483366126,,33.4148469592,,36.3557709063,,20.9305602872,,19.2495766263,,19.6613431525,,235.3372636485,,109.8387025381,
3195water_regimerainfed,3334723,Cam12,Syngenta Campagnola 2012,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,153.8161682805,,483.1154220482,,69.7321941393,,82.3963480535,,-13.056547619,,-82.4597701149,,67.904,,1113.935,,428.658,,36.328073218,,33.3690868908,,36.5559911621,,19.9721336925,,19.2251948183,,20.2657147619,,187.8689002261,,78.8038938197,
3192water_regimewatered,3334966,Cam12,Syngenta Campagnola 2012,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,214.3550519657,,1765.7961387848,,70.3750903899,,75.7822704556,,-19.0464480874,,-25.5434782609,,77.708,,1221.815,,320.778,,36.7456107774,,33.6997952668,,36.143872091,,20.3471009675,,19.1798477944,,20.4960463441,,241.9008603593,,109.6002150457,
3210water_regimewatered,3334984,Cam12,Syngenta Campagnola 2012,127604,https://doi.org/10.15454/WAG6NL,Lo904_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,208.4663254661,,1967.03705187,,69.9648201139,,73.6198398627,,-18.8888888889,,-26.6349206349,,77.885,,1267.139,,275.454,,36.6159487209,,33.692130053,,36.4021920252,,20.246567466,,19.1980683593,,20.5606633705,,244.7867574258,,111.6080237562,
3037water_regimewatered,3334821,Cam12,Syngenta Campagnola 2012,127436,https://doi.org/10.15454/MNJOZY,HMV5422_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,254.5806322622,,2155.8239074243,,69.7424732353,,73.3990726592,,-18.8888888889,,-25.8703703704,,116.299,,1278.942,,275.454,,36.8936122487,,33.5996961961,,36.4672138787,,20.726301914,,19.1815603543,,20.1250456409,,280.0872852502,,113.1774527691,
3242water_regimerainfed,3334770,Cam12,Syngenta Campagnola 2012,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,136.1674843795,,730.5582413674,,68.7166431605,,77.7784252024,,-13.2111111111,,-93.1933333333,,67.73,,1199.59,,367.316,,36.4726920779,,33.6509513678,,36.3104990471,,20.0961815536,,19.2381969473,,20.397352247,,173.4743215947,,71.8722717776,
3081water_regimewatered,3334861,Cam12,Syngenta Campagnola 2012,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,228.0771642816,,1324.488425024,,68.8416252302,,72.194141929,,-18.8888888889,,-26.6349206349,,77.885,,1244.643,,299.767,,36.6159487209,,33.9345049241,,36.4021920252,,20.246567466,,19.2652301985,,20.5606633705,,266.2880097452,,99.0061821196,
3182water_regimewatered,3334957,Cam12,Syngenta Campagnola 2012,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,219.1133480986,,1854.4049768365,,69.6379447398,,76.792709983,,-19.0527777778,,-25.1733333333,,67.73,,1211.393,,343.003,,36.4726920779,,33.5550451155,,36.3104990471,,20.0961815536,,19.2203705216,,20.397352247,,259.6025203771,,104.8101857084,
3092water_regimewatered,3334872,Cam12,Syngenta Campagnola 2012,127488,https://doi.org/10.15454/BZLOYX,EP10_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,188.4986338338,,1157.3473399892,,69.0510401533,,72.8386022906,,-18.8888888889,,-26,,49.762,,1267.139,,275.454,,36.0860302343,,33.692130053,,36.7159198849,,19.8147643067,,19.1980683593,,20.748437592,,234.7066672441,,109.1130259281,
3144water_regimerainfed,3334675,Cam12,Syngenta Campagnola 2012,127538,https://doi.org/10.15454/7L8N8B,F7057_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,142.7275991279,,663.4620327246,,69.8884773636,,80.7157916958,,-13.1228070175,,-84.8035714286,,67.904,,1139.512,,403.081,,36.328073218,,33.4369730682,,36.5146407662,,19.9721336925,,19.2557977708,,20.2329265826,,174.0195734077,,76.6844320973,
3129water_regimerainfed,3334661,Cam12,Syngenta Campagnola 2012,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,147.5460050192,,1092.0060066155,,72.3708971143,,84.2844532254,,-12.9575757576,,-80.5654761905,,89.396,,1089.653,,404.175,,36.6234866441,,33.3112048162,,36.5506940591,,20.4811845949,,19.1757709656,,20.1277878187,,179.6585678267,,80.8317016936,
3152water_regimewatered,3334929,Cam12,Syngenta Campagnola 2012,127546,https://doi.org/10.15454/FLADQ9,F218_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,174.8145866939,,756.896906285,,67.6322450621,,71.8672285058,,-18.6510416667,,-26.6319444444,,43.161,,1270.596,,273.814,,35.9177244196,,33.9340100539,,36.8628788486,,19.609612948,,19.2794217093,,20.8720759362,,205.1431282646,,85.3920450877,
3236water_regimewatered,3335010,Cam12,Syngenta Campagnola 2012,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,213.2344935462,,1425.3106916334,,68.2289754515,,73.0281923938,,-18.8888888889,,-26.2391304348,,58.039,,1267.139,,299.767,,36.2183065647,,33.692130053,,36.6282834955,,19.88559752,,19.1980683593,,20.7274379842,,245.1181336456,,108.3189070349,
3224water_regimewatered,3334998,Cam12,Syngenta Campagnola 2012,127618,https://doi.org/10.15454/ZMCLMH,PHG50_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,204.6734948803,,1590.3494679171,,68.3973044681,,70.3336451942,,-18.3666666667,,-28.5555555556,,58.039,,1320.048,,246.858,,36.2183065647,,33.7148768262,,36.8299282199,,19.88559752,,19.226401337,,20.7759505965,,240.5974180659,,114.1320612552,
3101water_regimerainfed,3334633,Cam12,Syngenta Campagnola 2012,127495,https://doi.org/10.15454/MDSCXQ,11430_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,119.0335728572,,439.1951674023,,70.6513357897,,79.9764076757,,-13.1724137931,,-87.3518518519,,67.73,,1142.093,,352.926,,36.4726920779,,33.7674254639,,36.4490979527,,20.0961815536,,19.3431258045,,20.2387757153,,153.3770198477,,65.2742203749,
3096water_regimewatered,3334874,Cam12,Syngenta Campagnola 2012,127490,https://doi.org/10.15454/4XYXKB,MS71_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,199.5180744534,,963.4495879043,,69.1494333075,,74.8261365059,,-19,,-25.6458333333,,58.039,,1227.383,,300.872,,36.2183065647,,33.812047028,,36.3877902546,,19.88559752,,19.2322779556,,20.739920861,,239.6231604731,,98.7062105494,
3204water_regimerainfed,3334732,Cam12,Syngenta Campagnola 2012,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,144.8688718165,,717.5731941925,,73.656759959,,85.5310360649,,-12.8395061728,,-78.2083333333,,102.311,,1045.669,,425.663,,36.6046189341,,33.5283917069,,36.5509948451,,20.5688045465,,19.1926446887,,20.1382809633,,179.4436456357,,74.2175332955,
3203water_regimerainfed,3334731,Cam12,Syngenta Campagnola 2012,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,141.7815253412,,913.8045308768,,69.5205338854,,82.3225531259,,-13.056547619,,-82.7916666667,,77.708,,1113.935,,428.658,,36.7456107774,,33.3690868908,,36.4515236471,,20.3471009675,,19.2251948183,,20.1589800851,,181.2419706383,,83.3344493324,
3196water_regimewatered,3334970,Cam12,Syngenta Campagnola 2012,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,213.2729066537,,1977.715678222,,70.4489508694,,76.4972982231,,-19.0464480874,,-25.2936507937,,102.311,,1233.618,,320.778,,36.6046189341,,33.6045710776,,36.2342693854,,20.5688045465,,19.1631253626,,20.2779707258,,237.8399842639,,109.5998185666,
3069water_regimewatered,3334851,Cam12,Syngenta Campagnola 2012,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,202.7508109576,,1465.3178081911,,69.7112139139,,70.2764548119,,-18.3666666667,,-28.9333333333,,67.73,,1305.71,,222.545,,36.4726920779,,33.7901080478,,36.7452543167,,20.0961815536,,19.2853244947,,20.7296052691,,234.5704084892,,95.2232018583,
3213water_regimewatered,3334987,Cam12,Syngenta Campagnola 2012,127607,https://doi.org/10.15454/7CWQV7,N192_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,170.4269694452,,1365.9580638341,,68.3417934261,,72.7795162208,,-18.8888888889,,-26,,49.939,,1244.643,,299.767,,35.9932068992,,33.9345049241,,36.7159198849,,19.7897205358,,19.2652301985,,20.748437592,,207.3994324065,,96.1126179942,
3171water_regimerainfed,3334700,Cam12,Syngenta Campagnola 2012,127565,https://doi.org/10.15454/WNQFKH,LH39_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,136.7778694855,,326.9037090336,,69.9448621402,,82.6516309775,,-13.056547619,,-80.7634408602,,49.762,,1078.336,,428.658,,36.0860302343,,33.7123075033,,36.6896357041,,19.8147643067,,19.3057803524,,20.343226252,,166.1268128545,,65.0594380135,
3038water_regimewatered,3334822,Cam12,Syngenta Campagnola 2012,127437,https://doi.org/10.15454/GYTVRS,Os426_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,185.1704245272,,1131.8227987453,,69.7200941032,,79.3780602183,,-18.9626436782,,-24.9135802469,,67.73,,1142.093,,378.004,,36.4726920779,,33.7674254639,,36.4490979527,,20.0961815536,,19.3431258045,,20.2387757153,,225.3165871069,,107.6442749568,
3070water_regimewatered,3334852,Cam12,Syngenta Campagnola 2012,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,203.1796183531,,655.0419872434,,67.6694434353,,72.0478301682,,-18.6510416667,,-27.2651515152,,57.865,,1278.754,,273.814,,36.3647597512,,33.77108575,,36.7522800688,,20.0116196805,,19.2723767493,,20.749392236,,242.9872260113,,92.5216530083,
3076water_regimewatered,3334856,Cam12,Syngenta Campagnola 2012,127472,https://doi.org/10.15454/SP8JD0,EP51_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,160.4489752891,,644.1347842041,,68.3413846957,,72.1501361519,,-18.8888888889,,-26.6349206349,,77.885,,1244.643,,299.767,,36.6159487209,,33.9345049241,,36.4021920252,,20.246567466,,19.2652301985,,20.5606633705,,190.3827110683,,93.7355936267,
3065water_regimewatered,3334848,Cam12,Syngenta Campagnola 2012,127464,https://doi.org/10.15454/HOMOXO,F918_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,232.7484136279,,2001.1112225372,,68.3124995253,,75.0775214448,,-19,,-25.9603174603,,89.396,,1253.524,,325.185,,36.6234866441,,33.6388854887,,36.2438797271,,20.4811845949,,19.1551965446,,20.4589571745,,260.6833411336,,123.7520580032,
3205water_regimerainfed,3334733,Cam12,Syngenta Campagnola 2012,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,141.8515986077,,361.175666746,,71.4173998542,,85.9618714965,,-12.8395061728,,-78.5333333333,,78.059,,1045.669,,449.35,,36.47139178,,33.5283917069,,36.4605752221,,20.1213224208,,19.1926446887,,20.3147849215,,178.185840106,,76.5119319921,
3197water_regimewatered,3334971,Cam12,Syngenta Campagnola 2012,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,236.6728931372,,1824.5381701999,,69.7324831065,,75.6755774428,,-19.0464480874,,-25.2936507937,,101.969,,1236.929,,320.778,,36.8577470362,,33.5322147043,,36.2342693854,,20.5727244541,,19.1273334618,,20.2779707258,,279.5900225992,,115.2157471427,
3037water_regimerainfed,3334575,Cam12,Syngenta Campagnola 2012,127436,https://doi.org/10.15454/MNJOZY,HMV5422_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,162.324953499,,1213.465413654,,71.9635950626,,81.175417171,,-13.1228070175,,-85.2083333333,,116.299,,1139.512,,378.003,,36.8936122487,,33.4369730682,,36.4538615483,,20.726301914,,19.2557977708,,19.7393562231,,199.8093968454,,87.0656938309,
3062water_regimewatered,3334845,Cam12,Syngenta Campagnola 2012,127461,https://doi.org/10.15454/WFCPMD,PB116_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,200.9428191985,,859.7252465165,,70.6305702355,,73.7213583702,,-19,,-25.75,,102.311,,1227.383,,275.794,,36.6046189341,,33.812047028,,36.2456538622,,20.5688045465,,19.2322779556,,20.3614638567,,236.9738430892,,95.1042672021,
3238water_regimerainfed,3334766,Cam12,Syngenta Campagnola 2012,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,147.9587989873,,736.291663206,,68.6890719681,,77.5498329108,,-13.2111111111,,-92.0256410256,,58.039,,1185.252,,367.316,,36.2183065647,,33.7309133568,,36.395610864,,19.88559752,,19.301762702,,20.4475639737,,181.4988565854,,77.3773842857,
3206water_regimewatered,3334980,Cam12,Syngenta Campagnola 2012,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,206.7752832929,,2473.0293922592,,71.1969743203,,78.6041965804,,-19.0254237288,,-24.8043478261,,101.969,,1200.469,,332.16,,36.8577470362,,33.422956321,,36.3223328939,,20.5727244541,,19.2184820098,,19.9084326478,,245.0651429624,,113.3788895385,
