observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PeduncleExtrusion(WIPO:0000284),PeduncleExtrusion(WIPO:0000284).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,RowType(WIPO:0000285),RowType(WIPO:0000285).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
48,3291686,BS2,Barley_Spring_JHI,63612,https://doi.org/10.15454/PJ6PQY,HOR725,BLOCK>PLOT,,,,,5,26,"BLOCK>PLOT:48,BLOCK:3",2015,11.5,,44.48,2015-10-28T01:00:00Z,77,2015-06-15T02:00:00Z,95,,16.75,,2,2015-05-19T02:00:00Z,6,,19.8,2015-10-28T01:00:00Z,7.1,2015-10-28T01:00:00Z,3.5,2015-10-28T01:00:00Z,82.5,
66,3291867,BS2,Barley_Spring_JHI,63613,https://doi.org/10.15454/IGQDXP,HOR2833,BLOCK>PLOT,,,,,14,38,"BLOCK>PLOT:66,BLOCK:8",2015,5.25,,57.73,2015-12-01T01:00:00Z,77,2015-06-15T02:00:00Z,75.25,,10.75,,2,2015-05-19T02:00:00Z,2,,29.6,2015-12-01T01:00:00Z,11.1,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z,87.5,
38,3291676,BS2,Barley_Spring_JHI,63614,https://doi.org/10.15454/6RUWTJ,HOR10651,BLOCK>PLOT,,,,,9,25,"BLOCK>PLOT:38,BLOCK:7",2015,8.75,,65.2,2015-10-28T01:00:00Z,81,2015-06-19T02:00:00Z,87,,18.25,,2,2015-05-19T02:00:00Z,2,,29.4,2015-10-28T01:00:00Z,9.9,2015-10-28T01:00:00Z,3.9,2015-10-28T01:00:00Z,90,
13,3291485,BS2,Barley_Spring_JHI,63615,https://doi.org/10.15454/ML6KKE,HOR11123,BLOCK>PLOT,,,,,2,12,"BLOCK>PLOT:13,BLOCK:2",2015,12.25,,55.45,2015-11-19T01:00:00Z,88,2015-06-26T02:00:00Z,86.75,,6.75,,2,2015-05-19T02:00:00Z,2,,23.7,2015-11-19T01:00:00Z,8.4,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z,90,
50,3291426,BS2,Barley_Spring_JHI,63616,https://doi.org/10.15454/WV7Z0W,HOR9880,BLOCK>PLOT,,,,,1,8,"BLOCK>PLOT:50,BLOCK:1",2015,11,,60.17,2015-11-19T01:00:00Z,70,2015-06-08T02:00:00Z,81.25,,10.75,,2,2015-05-19T02:00:00Z,2,,27.3,2015-11-19T01:00:00Z,9.8,2015-11-19T01:00:00Z,3.9,2015-11-19T01:00:00Z,57.5,
26,3291919,BS2,Barley_Spring_JHI,63616,https://doi.org/10.15454/WV7Z0W,HOR9880,BLOCK>PLOT,,,,,10,42,"BLOCK>PLOT:26,BLOCK:10",2015,11.25,,59.44,2015-10-21T02:00:00Z,72,2015-06-10T02:00:00Z,82.75,,15.25,,3,2015-05-19T02:00:00Z,2,,27.3,2015-10-21T02:00:00Z,9.8,2015-10-21T02:00:00Z,3.8,2015-10-21T02:00:00Z,67.5,
5,3291477,BS2,Barley_Spring_JHI,63617,https://doi.org/10.15454/8JNC4Q,HOR9727,BLOCK>PLOT,,,,,8,11,"BLOCK>PLOT:5,BLOCK:6",2015,11.25,,50.59,2015-11-19T01:00:00Z,71,2015-06-09T02:00:00Z,62.5,,12,,1,2015-05-19T02:00:00Z,6,,27.6,2015-11-19T01:00:00Z,10.6,2015-11-19T01:00:00Z,3.5,2015-11-19T01:00:00Z,52.5,
41,3291403,BS2,Barley_Spring_JHI,63618,https://doi.org/10.15454/MZ7MQ1,HOR7537,BLOCK>PLOT,,,,,6,6,"BLOCK>PLOT:41,BLOCK:1",2015,9.75,,50.22,2015-11-19T01:00:00Z,88,2015-06-26T02:00:00Z,101.25,,7.75,,3,2015-05-19T02:00:00Z,2,,22.2,2015-11-19T01:00:00Z,8.2,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z,102.5,
31,3291793,BS2,Barley_Spring_JHI,63619,https://doi.org/10.15454/KT2Q17,HOR8832,BLOCK>PLOT,,,,,12,33,"BLOCK>PLOT:31,BLOCK:8",2015,7.75,,57.81,2015-11-20T01:00:00Z,88,2015-06-26T02:00:00Z,109,,15.25,,3,2015-05-19T02:00:00Z,2,,25.3,2015-11-20T01:00:00Z,9,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z,110,
11,3291614,BS2,Barley_Spring_JHI,63620,https://doi.org/10.15454/UFW3GZ,HOR9450,BLOCK>PLOT,,,,,3,21,"BLOCK>PLOT:11,BLOCK:3",2015,8.75,,57.1,2015-10-26T01:00:00Z,86,2015-06-24T02:00:00Z,112.75,,22.25,,3,2015-05-19T02:00:00Z,2,,29,2015-10-26T01:00:00Z,10.2,2015-10-26T01:00:00Z,3.8,2015-10-26T01:00:00Z,105,
16,3291633,BS2,Barley_Spring_JHI,63622,https://doi.org/10.15454/XYGVRM,HOR8638,BLOCK>PLOT,,,,,8,22,"BLOCK>PLOT:16,BLOCK:7",2015,11.75,,55.37,2015-10-26T01:00:00Z,88,2015-06-26T02:00:00Z,66.5,,0.25,,2,2015-05-19T02:00:00Z,2,,26.9,2015-10-26T01:00:00Z,9.1,2015-10-26T01:00:00Z,4,2015-10-26T01:00:00Z,97.5,
47,3291685,BS2,Barley_Spring_JHI,63623,https://doi.org/10.15454/55XEBO,HOR1178,BLOCK>PLOT,,,,,4,26,"BLOCK>PLOT:47,BLOCK:3",2015,8.25,,42.19,2015-10-28T01:00:00Z,88,2015-06-26T02:00:00Z,100.25,,18,,2,2015-05-19T02:00:00Z,2,,20.3,2015-10-28T01:00:00Z,7.4,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z,65,
43,3291543,BS2,Barley_Spring_JHI,63624,https://doi.org/10.15454/0BHZ2Z,HOR1260,BLOCK>PLOT,,,,,4,16,"BLOCK>PLOT:43,BLOCK:2",2015,10,,69.26,2015-11-30T01:00:00Z,82,2015-06-20T02:00:00Z,81.5,,8.5,,2,2015-05-19T02:00:00Z,2,,31.2,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,4,2015-11-30T01:00:00Z,87.5,
4,3291876,BS2,Barley_Spring_JHI,63624,https://doi.org/10.15454/0BHZ2Z,HOR1260,BLOCK>PLOT,,,,,9,39,"BLOCK>PLOT:4,BLOCK:10",2015,9,,71.7,2015-10-27T01:00:00Z,85,2015-06-23T02:00:00Z,79.25,,10.25,,2,2015-05-19T02:00:00Z,2,,31.5,2015-10-27T01:00:00Z,10.7,2015-10-27T01:00:00Z,4,2015-10-27T01:00:00Z,100,
36,3291405,BS2,Barley_Spring_JHI,63625,https://doi.org/10.15454/TOYNKD,HOR1415,BLOCK>PLOT,,,,,8,6,"BLOCK>PLOT:36,BLOCK:5",2015,10.75,,52.29,2015-11-19T01:00:00Z,86,2015-06-24T02:00:00Z,108.25,,13.25,,2,2015-05-19T02:00:00Z,2,,25.6,2015-11-19T01:00:00Z,9.4,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z,95,
1,3291326,BS2,Barley_Spring_JHI,63628,https://doi.org/10.15454/RANMA6,HOR4017,BLOCK>PLOT,,,,,1,1,"BLOCK>PLOT:1,BLOCK:1",2015,9.5,,58.47,2015-11-03T01:00:00Z,88,2015-06-26T02:00:00Z,117.25,,12,,3,2015-05-19T02:00:00Z,2,,20,2015-11-03T01:00:00Z,8.2,2015-11-03T01:00:00Z,3.3,2015-11-03T01:00:00Z,120,
13,3291892,BS2,Barley_Spring_JHI,63628,https://doi.org/10.15454/RANMA6,HOR4017,BLOCK>PLOT,,,,,11,40,"BLOCK>PLOT:13,BLOCK:10",2015,9.5,,55.71,2015-10-21T02:00:00Z,91,2015-06-29T02:00:00Z,105.75,,10.5,,2,2015-05-19T02:00:00Z,2,,24.8,2015-10-21T02:00:00Z,9.1,2015-10-21T02:00:00Z,3.8,2015-10-21T02:00:00Z,142.5,
24,3291779,BS2,Barley_Spring_JHI,63629,https://doi.org/10.15454/TMRBJN,HOR1522,BLOCK>PLOT,,,,,12,32,"BLOCK>PLOT:24,BLOCK:8",2015,8.75,,47.1,2015-11-20T01:00:00Z,86,2015-06-24T02:00:00Z,88,,12.75,,2,2015-05-19T02:00:00Z,6,,23.6,2015-11-20T01:00:00Z,9,2015-11-20T01:00:00Z,3.5,2015-11-20T01:00:00Z,85,
38,3291938,BS2,Barley_Spring_JHI,63629,https://doi.org/10.15454/TMRBJN,HOR1522,BLOCK>PLOT,,,,,1,44,"BLOCK>PLOT:38,BLOCK:9",2015,7.75,,40.89,2015-10-21T02:00:00Z,86,2015-06-24T02:00:00Z,92,,11.5,,2,2015-05-19T02:00:00Z,6,,23.5,2015-10-21T02:00:00Z,9.5,2015-10-21T02:00:00Z,3.3,2015-10-21T02:00:00Z,85,
64,3291459,BS2,Barley_Spring_JHI,63630,https://doi.org/10.15454/N5TWBW,HOR1838,BLOCK>PLOT,,,,,5,10,"BLOCK>PLOT:64,BLOCK:1",2015,9,,54.61,2015-11-19T01:00:00Z,84,2015-06-22T02:00:00Z,93,,18.25,,2,2015-05-19T02:00:00Z,6,,26.4,2015-11-19T01:00:00Z,9.3,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z,92.5,
45,3291421,BS2,Barley_Spring_JHI,63631,https://doi.org/10.15454/QTV30N,HOR4146,BLOCK>PLOT,,,,,10,7,"BLOCK>PLOT:45,BLOCK:5",2015,9,,55.14,2015-11-30T01:00:00Z,79,2015-06-17T02:00:00Z,89.25,,16.5,,1,2015-05-19T02:00:00Z,6,,28.3,2015-11-30T01:00:00Z,11.3,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z,97.5,
37,3291530,BS2,Barley_Spring_JHI,63632,https://doi.org/10.15454/UNQVOJ,HOR3961,BLOCK>PLOT,,,,,5,15,"BLOCK>PLOT:37,BLOCK:2",2015,10,,38.01,2015-11-30T01:00:00Z,89,2015-06-27T02:00:00Z,129.25,,23.5,,2,2015-05-19T02:00:00Z,6,,21.3,2015-11-30T01:00:00Z,8.9,2015-11-30T01:00:00Z,3.2,2015-11-30T01:00:00Z,95,
40,3291540,BS2,Barley_Spring_JHI,63633,https://doi.org/10.15454/9YKAJX,HOR386,BLOCK>PLOT,,,,,1,16,"BLOCK>PLOT:40,BLOCK:2",2015,11.25,,48.2,2015-11-30T01:00:00Z,82,2015-06-20T02:00:00Z,93.5,,13.75,,2,2015-05-19T02:00:00Z,6,,25.6,2015-11-30T01:00:00Z,10.2,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z,62.5,
62,3291714,BS2,Barley_Spring_JHI,63634,https://doi.org/10.15454/N7ONHN,HOR819,BLOCK>PLOT,,,,,5,28,"BLOCK>PLOT:62,BLOCK:3",2015,11.5,,60.76,2015-10-28T01:00:00Z,74,2015-06-12T02:00:00Z,100,,22.5,,2,2015-05-19T02:00:00Z,6,,32.5,2015-10-28T01:00:00Z,11.8,2015-10-28T01:00:00Z,3.9,2015-10-28T01:00:00Z,56.6666666666667,
6,3291478,BS2,Barley_Spring_JHI,63635,https://doi.org/10.15454/JPACJZ,HOR5428,BLOCK>PLOT,,,,,9,11,"BLOCK>PLOT:6,BLOCK:6",2015,11,,42.33,2015-11-20T01:00:00Z,86,2015-06-24T02:00:00Z,111,,19.25,,2,2015-05-19T02:00:00Z,6,,23.9,2015-11-20T01:00:00Z,9.7,2015-11-20T01:00:00Z,3.2,2015-11-20T01:00:00Z,77.5,
65,3291596,BS2,Barley_Spring_JHI,63636,https://doi.org/10.15454/DDRMI7,HOR5939,BLOCK>PLOT,,,,,13,19,"BLOCK>PLOT:65,BLOCK:6",2015,9,,47.96,2015-11-20T01:00:00Z,79,2015-06-17T02:00:00Z,96.25,,13.25,,2,2015-05-19T02:00:00Z,6,,27.5,2015-11-20T01:00:00Z,10.5,2015-11-20T01:00:00Z,3.5,2015-11-20T01:00:00Z,90,
56,3291701,BS2,Barley_Spring_JHI,63637,https://doi.org/10.15454/F1IVGN,HOR10307,BLOCK>PLOT,,,,,6,27,"BLOCK>PLOT:56,BLOCK:3",2015,14.5,,56.1,2015-11-03T01:00:00Z,82,2015-06-20T02:00:00Z,117.5,,19,,2,2015-05-19T02:00:00Z,6,,27.6,2015-11-03T01:00:00Z,10.2,2015-11-03T01:00:00Z,3.7,2015-11-03T01:00:00Z,67.5,
31,3291786,BS2,Barley_Spring_JHI,63638,https://doi.org/10.15454/GSNEN7,HOR10058,BLOCK>PLOT,,,,,5,33,"BLOCK>PLOT:31,BLOCK:4",2015,13,,64.44,2015-11-19T01:00:00Z,77,2015-06-15T02:00:00Z,97.75,,19,,2,2015-05-19T02:00:00Z,6,,29.2,2015-11-19T01:00:00Z,10.4,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z,72.5,
33,3291933,BS2,Barley_Spring_JHI,63638,https://doi.org/10.15454/GSNEN7,HOR10058,BLOCK>PLOT,,,,,10,43,"BLOCK>PLOT:33,BLOCK:10",2015,12,,62.17,2015-10-21T02:00:00Z,77,2015-06-15T02:00:00Z,94,,19.5,,2,2015-05-19T02:00:00Z,6,,29.6,2015-10-21T02:00:00Z,11.2,2015-10-21T02:00:00Z,3.7,2015-10-21T02:00:00Z,62.5,
41,3291410,BS2,Barley_Spring_JHI,63639,https://doi.org/10.15454/YCIJWJ,HOR9614,BLOCK>PLOT,,,,,13,6,"BLOCK>PLOT:41,BLOCK:5",2015,8,,36.92,2015-12-01T01:00:00Z,82,2015-06-20T02:00:00Z,112,,14,,2,2015-05-19T02:00:00Z,6,,21,2015-12-01T01:00:00Z,9,2015-12-01T01:00:00Z,3.1,2015-12-01T01:00:00Z,77.5,
31,3291662,BS2,Barley_Spring_JHI,63640,https://doi.org/10.15454/3KGCQN,HOR771,BLOCK>PLOT,,,,,9,24,"BLOCK>PLOT:31,BLOCK:7",2015,11.25,,47.23,2015-10-27T01:00:00Z,87,2015-06-25T02:00:00Z,121.75,,17,,2,2015-05-19T02:00:00Z,6,,25.2,2015-10-27T01:00:00Z,10.1,2015-10-27T01:00:00Z,3.4,2015-10-27T01:00:00Z,80,
2,3291854,BS2,Barley_Spring_JHI,63640,https://doi.org/10.15454/3KGCQN,HOR771,BLOCK>PLOT,,,,,2,38,"BLOCK>PLOT:2,BLOCK:9",2015,11.5,,48.31,2015-11-30T01:00:00Z,90,2015-06-28T02:00:00Z,119.75,,17.5,,2,2015-05-19T02:00:00Z,6,,26.3,2015-11-30T01:00:00Z,10.5,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z,85,
52,3291697,BS2,Barley_Spring_JHI,63642,https://doi.org/10.15454/I3XP9B,HOR1860,BLOCK>PLOT,,,,,2,27,"BLOCK>PLOT:52,BLOCK:3",2015,9,,52.06,2015-11-02T01:00:00Z,77,2015-06-15T02:00:00Z,95.25,,15,,2,2015-05-19T02:00:00Z,6,,26.8,2015-11-02T01:00:00Z,10.8,2015-11-02T01:00:00Z,3.4,2015-11-02T01:00:00Z,62.5,
19,3291905,BS2,Barley_Spring_JHI,63642,https://doi.org/10.15454/I3XP9B,HOR1860,BLOCK>PLOT,,,,,10,41,"BLOCK>PLOT:19,BLOCK:10",2015,10.25,,50.29,2015-12-01T01:00:00Z,79,2015-06-17T02:00:00Z,87.5,,16.5,,2,2015-05-19T02:00:00Z,6,,28.5,2015-12-01T01:00:00Z,11.8,2015-12-01T01:00:00Z,3.3,2015-12-01T01:00:00Z,70,
10,3291744,BS2,Barley_Spring_JHI,63643,https://doi.org/10.15454/WGJRBN,HOR6954,BLOCK>PLOT,,,,,5,30,"BLOCK>PLOT:10,BLOCK:4",2015,11.5,,52.56,2015-10-28T01:00:00Z,77,2015-06-15T02:00:00Z,90,,16.75,,2,2015-05-19T02:00:00Z,6,,31.4,2015-10-28T01:00:00Z,12.1,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z,77.5,
35,3291390,BS2,Barley_Spring_JHI,63646,https://doi.org/10.15454/JSFBZ4,HOR4261,BLOCK>PLOT,,,,,7,5,"BLOCK>PLOT:35,BLOCK:1",2015,5.25,,34.07,2015-11-19T01:00:00Z,72,2015-06-10T02:00:00Z,84.75,,17.25,,2,2015-05-19T02:00:00Z,6,,20.7,2015-11-19T01:00:00Z,9.3,2015-11-19T01:00:00Z,3,2015-11-19T01:00:00Z,75,
42,3291542,BS2,Barley_Spring_JHI,63647,https://doi.org/10.15454/FC9YSG,HOR4262,BLOCK>PLOT,,,,,3,16,"BLOCK>PLOT:42,BLOCK:2",2015,9.5,,39.13,2015-11-30T01:00:00Z,72,2015-06-10T02:00:00Z,80.25,,18.25,,2,2015-05-19T02:00:00Z,6,,22.6,2015-11-30T01:00:00Z,9.8,2015-11-30T01:00:00Z,3.1,2015-11-30T01:00:00Z,60,
42,3291949,BS2,Barley_Spring_JHI,63647,https://doi.org/10.15454/FC9YSG,HOR4262,BLOCK>PLOT,,,,,12,44,"BLOCK>PLOT:42,BLOCK:10",2015,10.75,,37.06,2015-10-21T02:00:00Z,73,2015-06-11T02:00:00Z,80.25,,19.25,,2,2015-05-19T02:00:00Z,6,,21.6,2015-10-21T02:00:00Z,9.5,2015-10-21T02:00:00Z,3,2015-10-21T02:00:00Z,65,
47,3291561,BS2,Barley_Spring_JHI,63648,https://doi.org/10.15454/YYCX4O,HOR4264,BLOCK>PLOT,,,,,8,17,"BLOCK>PLOT:47,BLOCK:6",2015,3,,35.59,2015-11-30T01:00:00Z,71,2015-06-09T02:00:00Z,81,,20,,2,2015-05-19T02:00:00Z,6,,19.5,2015-11-30T01:00:00Z,8.6,2015-11-30T01:00:00Z,3,2015-11-30T01:00:00Z,97.5,
34,3291658,BS2,Barley_Spring_JHI,63649,https://doi.org/10.15454/XVBFHS,HOR4265,BLOCK>PLOT,,,,,5,24,"BLOCK>PLOT:34,BLOCK:3",2015,6.5,,34.16,2015-10-26T01:00:00Z,72,2015-06-10T02:00:00Z,85,,22,,2,2015-05-19T02:00:00Z,6,,21.7,2015-10-26T01:00:00Z,8.7,2015-10-26T01:00:00Z,3.2,2015-10-26T01:00:00Z,62.5,
42,3291404,BS2,Barley_Spring_JHI,63650,https://doi.org/10.15454/GKTXAU,HOR10477,BLOCK>PLOT,,,,,7,6,"BLOCK>PLOT:42,BLOCK:1",2015,7.25,,36.75,2015-11-19T01:00:00Z,74,2015-06-12T02:00:00Z,90.25,,26,,2,2015-05-19T02:00:00Z,6,,21.4,2015-11-19T01:00:00Z,9,2015-11-19T01:00:00Z,3.2,2015-11-19T01:00:00Z,72.5,
28,3291521,BS2,Barley_Spring_JHI,63651,https://doi.org/10.15454/ILB9FA,HOR10482,BLOCK>PLOT,,,,,10,14,"BLOCK>PLOT:28,BLOCK:6",2015,10.75,,59.18,2015-11-30T01:00:00Z,82,2015-06-20T02:00:00Z,105.75,,18,,2,2015-05-19T02:00:00Z,6,,27.7,2015-11-30T01:00:00Z,10.5,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z,80,
36,3291936,BS2,Barley_Spring_JHI,63651,https://doi.org/10.15454/ILB9FA,HOR10482,BLOCK>PLOT,,,,,13,43,"BLOCK>PLOT:36,BLOCK:10",2015,10.5,,55.2,2015-10-21T02:00:00Z,84,2015-06-22T02:00:00Z,106,,16.25,,2,2015-05-19T02:00:00Z,6,,27.3,2015-10-21T02:00:00Z,10.8,2015-10-21T02:00:00Z,3.6,2015-10-21T02:00:00Z,70,
33,3291657,BS2,Barley_Spring_JHI,63652,https://doi.org/10.15454/K6W5VS,HOR10607,BLOCK>PLOT,,,,,4,24,"BLOCK>PLOT:33,BLOCK:3",2015,8.25,,36.18,2015-10-26T01:00:00Z,77,2015-06-15T02:00:00Z,88,,22.75,,2,2015-05-19T02:00:00Z,6,,22.6,2015-10-26T01:00:00Z,9.7,2015-10-26T01:00:00Z,3.2,2015-10-26T01:00:00Z,70,
21,3291500,BS2,Barley_Spring_JHI,63653,https://doi.org/10.15454/W9EJAI,HOR10619,BLOCK>PLOT,,,,,3,13,"BLOCK>PLOT:21,BLOCK:2",2015,4.5,,33.38,2015-11-30T01:00:00Z,73,2015-06-11T02:00:00Z,83.75,,22.25,,2,2015-05-19T02:00:00Z,6,,20.7,2015-11-30T01:00:00Z,9.2,2015-11-30T01:00:00Z,3,2015-11-30T01:00:00Z,67.5,
54,3291430,BS2,Barley_Spring_JHI,63654,https://doi.org/10.15454/YN4VJX,HOR10768,BLOCK>PLOT,,,,,5,8,"BLOCK>PLOT:54,BLOCK:1",2015,10.25,,35.88,2015-11-19T01:00:00Z,77,2015-06-15T02:00:00Z,78,,21.75,,2,2015-05-19T02:00:00Z,6,,22.1,2015-11-19T01:00:00Z,9.4,2015-11-19T01:00:00Z,3.1,2015-11-19T01:00:00Z,60,
22,3291777,BS2,Barley_Spring_JHI,63655,https://doi.org/10.15454/Q8Z9XB,HOR2002,BLOCK>PLOT,,,,,10,32,"BLOCK>PLOT:22,BLOCK:8",2015,11.5,,54.97,2015-11-04T01:00:00Z,79,2015-06-17T02:00:00Z,94.25,,17,,2,2015-05-19T02:00:00Z,6,,29.1,2015-11-04T01:00:00Z,11.7,2015-11-04T01:00:00Z,3.4,2015-11-04T01:00:00Z,82.5,
10,3291482,BS2,Barley_Spring_JHI,63657,https://doi.org/10.15454/8VECDV,HOR9882,BLOCK>PLOT,,,,,13,11,"BLOCK>PLOT:10,BLOCK:6",2015,12.5,,50.68,2015-11-20T01:00:00Z,77,2015-06-15T02:00:00Z,93.25,,17,,2,2015-05-19T02:00:00Z,6,,27.6,2015-11-20T01:00:00Z,11.1,2015-11-20T01:00:00Z,3.4,2015-11-20T01:00:00Z,75,
65,3291588,BS2,Barley_Spring_JHI,63658,https://doi.org/10.15454/C1UJY6,HOR9883,BLOCK>PLOT,,,,,6,19,"BLOCK>PLOT:65,BLOCK:2",2015,9,,56.84,2015-11-19T01:00:00Z,71,2015-06-09T02:00:00Z,84.5,,14.5,,2,2015-05-19T02:00:00Z,2,,26.6,2015-11-19T01:00:00Z,9.8,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z,62.5,
32,3291794,BS2,Barley_Spring_JHI,63659,https://doi.org/10.15454/MLPAJN,HOR9842,BLOCK>PLOT,,,,,13,33,"BLOCK>PLOT:32,BLOCK:8",2015,8.25,,48.56,2015-11-20T01:00:00Z,76,2015-06-14T02:00:00Z,87.5,,17.5,,2,2015-05-19T02:00:00Z,6,,24.6,2015-11-20T01:00:00Z,9.6,2015-11-20T01:00:00Z,3.5,2015-11-20T01:00:00Z,87.5,
31,3291393,BS2,Barley_Spring_JHI,63660,https://doi.org/10.15454/I3KAGX,HOR10170,BLOCK>PLOT,,,,,10,5,"BLOCK>PLOT:31,BLOCK:5",2015,8,,49.37,2015-11-30T01:00:00Z,72,2015-06-10T02:00:00Z,74.5,,13.25,,1,2015-05-19T02:00:00Z,6,,26.3,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z,65,
45,3291959,BS2,Barley_Spring_JHI,63660,https://doi.org/10.15454/I3KAGX,HOR10170,BLOCK>PLOT,,,,,8,45,"BLOCK>PLOT:45,BLOCK:10",2015,8.75,,48.75,2015-10-19T02:00:00Z,71,2015-06-09T02:00:00Z,63.75,,8.25,,2,2015-05-19T02:00:00Z,6,,28.8,2015-10-19T02:00:00Z,11.4,2015-10-19T02:00:00Z,3.5,2015-10-19T02:00:00Z,72.5,
3,3291606,BS2,Barley_Spring_JHI,63662,https://doi.org/10.15454/RUED0T,HOR10136,BLOCK>PLOT,,,,,9,20,"BLOCK>PLOT:3,BLOCK:7",2015,8.25,,40.34,2015-11-20T01:00:00Z,73,2015-06-11T02:00:00Z,79,,21.5,,2,2015-05-19T02:00:00Z,6,,22.6,2015-11-20T01:00:00Z,9.2,2015-11-20T01:00:00Z,3.3,2015-11-20T01:00:00Z,67.5,
42,3291673,BS2,Barley_Spring_JHI,63663,https://doi.org/10.15454/TGDUHM,HOR10105,BLOCK>PLOT,,,,,6,25,"BLOCK>PLOT:42,BLOCK:3",2015,7.75,,46.42,2015-10-26T01:00:00Z,74,2015-06-12T02:00:00Z,68.75,,17,,1,2015-05-19T02:00:00Z,6,,26.2,2015-10-26T01:00:00Z,9.8,2015-10-26T01:00:00Z,3.6,2015-10-26T01:00:00Z,60,
38,3291807,BS2,Barley_Spring_JHI,63664,https://doi.org/10.15454/U9M4CE,HOR10111,BLOCK>PLOT,,,,,12,34,"BLOCK>PLOT:38,BLOCK:8",2015,7.25,,43.43,2015-11-20T01:00:00Z,73,2015-06-11T02:00:00Z,75.5,,18.75,,1,2015-05-19T02:00:00Z,6,,24.2,2015-11-20T01:00:00Z,9.7,2015-11-20T01:00:00Z,3.3,2015-11-20T01:00:00Z,62.5,
30,3291923,BS2,Barley_Spring_JHI,63665,https://doi.org/10.15454/MUKR37,HOR10121,BLOCK>PLOT,,,,,14,42,"BLOCK>PLOT:30,BLOCK:10",2015,8.25,,43.09,2015-12-01T01:00:00Z,72,2015-06-10T02:00:00Z,58.25,,13,,2,2015-05-19T02:00:00Z,6,,24.5,2015-12-01T01:00:00Z,9.9,2015-12-01T01:00:00Z,3.2,2015-12-01T01:00:00Z,65,
40,3291547,BS2,Barley_Spring_JHI,63665,https://doi.org/10.15454/MUKR37,HOR10121,BLOCK>PLOT,,,,,8,16,"BLOCK>PLOT:40,BLOCK:6",2015,7.25,,48.73,2015-11-30T01:00:00Z,70,2015-06-08T02:00:00Z,57.25,,10.5,,2,2015-05-19T02:00:00Z,6,,26.6,2015-11-30T01:00:00Z,10.5,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z,67.5,
36,3291805,BS2,Barley_Spring_JHI,63666,https://doi.org/10.15454/GY0TLP,HOR10279,BLOCK>PLOT,,,,,10,34,"BLOCK>PLOT:36,BLOCK:8",2015,7.25,,39.18,2015-11-20T01:00:00Z,70,2015-06-08T02:00:00Z,61.25,,10.25,,2,2015-05-19T02:00:00Z,6,,21.4,2015-11-20T01:00:00Z,8.7,2015-11-20T01:00:00Z,3.2,2015-11-20T01:00:00Z,55,
47,3291961,BS2,Barley_Spring_JHI,63666,https://doi.org/10.15454/GY0TLP,HOR10279,BLOCK>PLOT,,,,,10,45,"BLOCK>PLOT:47,BLOCK:10",2015,7.75,,36.28,2015-10-19T02:00:00Z,72,2015-06-10T02:00:00Z,60.25,,12.25,,2,2015-05-19T02:00:00Z,6,,26.3,2015-10-19T02:00:00Z,10.8,2015-10-19T02:00:00Z,3.4,2015-10-19T02:00:00Z,52.5,
59,3291849,BS2,Barley_Spring_JHI,63667,https://doi.org/10.15454/NG7TN1,HOR10112,BLOCK>PLOT,,,,,12,37,"BLOCK>PLOT:59,BLOCK:8",2015,6.25,,39.28,2015-10-21T02:00:00Z,73,2015-06-11T02:00:00Z,73,,18.25,,1,2015-05-19T02:00:00Z,6,,22.6,2015-10-21T02:00:00Z,9.7,2015-10-21T02:00:00Z,3.1,2015-10-21T02:00:00Z,67.5,
