,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L10,L12,W10,W12,L11,L13,W11,W13,L14,W14,L15,W15,L9,W9
1361,NXN2LAV2019024,3362473,Ner12,127585,https://doi.org/10.15454/VNMSHP,Lo1187_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2019024,,19.0,3.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2019024,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,2409.4310915558,229.2165882353,"65,5501162279","74,2429872652",5.5228157439,195,NA,115,"-8,69287103730",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,NXN2LAV2010010,3362472,Ner12,127585,https://doi.org/10.15454/VNMSHP,Lo1187_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2010010,,5.0,12.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2010010,REPLICATE>BLOCK:14,REPLICATE:1",rainfed,2766.4066356203,213.798,"70,1020957105","74,2429872652",5.9145220588,205,NA,125,"-4,14089155470",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,NXN2LAV3014036,3362471,Ner12,127585,https://doi.org/10.15454/VNMSHP,Lo1187_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3014036,,19.0,8.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3014036,REPLICATE>BLOCK:20,REPLICATE:2",watered,4193.8759769642,230.1458823529,"68,7503943227","72,7618835003",9.652032872,250,NA,115,"-4,01148917760",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,NXN2LAV3013029,3362470,Ner12,127585,https://doi.org/10.15454/VNMSHP,Lo1187_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3013029,,12.0,9.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3013029,REPLICATE>BLOCK:35,REPLICATE:1",watered,3909.8391101206,241.428,"68,7503943227","70,1020957105",9.4394463668,250,NA,100,"-1,35170138780",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,3191water_regimewatered,3340815,Ner12,127585,https://doi.org/10.15454/VNMSHP,Lo1187_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,watered,295.2079844493,69.442840579,74.1839329416,244.0190032251,3897.6214016618,,102.6788990191,,,2012,17.6997968819,17.4510683761,17.253215257,132.755,246.842,953.692,-56.4855769231,-103.03125,34.3814208033,36.1814488735,33.510985694,,,,,,,,,,,,,,,
1366,3191water_regimerainfed,3340569,Ner12,127585,https://doi.org/10.15454/VNMSHP,Lo1187_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,266.5127834031,67.7778195328,78.645959186,187.7242624004,2107.5337320389,,120.9193159183,,,2012,17.6997968819,17.8709259259,17.0141592039,132.755,367.718,856.893,-180.1486111111,-218.255952381,34.3814208033,36.6469100901,33.0708841009,,,,,,,,,,,,,,,
1367,NXN2LAV2005032,3362479,Ner12,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2005032,,27.0,17.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2005032,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,1565.177774023,198.1137647059,"72,7618835003","80,8764113743",3.1008326125,190,NA,125,"-8,11452787400",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,NXN2LAV3003032,3362476,Ner12,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3003032,,15.0,19.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3003032,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",watered,4391.3739902911,241.2005882353,"70,1020957105","72,7618835003",10.5920198962,260,NA,125,"-2,65978778980",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,NXN2LAV2015023,3362478,Ner12,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2015023,,18.0,7.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2015023,REPLICATE>BLOCK:16,REPLICATE:2",rainfed,3116.2209688834,225.8941176471,"71,3778600686","74,2429872652",7.0393598616,215,NA,150,"-2,86512719660",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,NXN2LAV2003009,3362477,Ner12,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2003009,,4.0,19.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2003009,REPLICATE>BLOCK:12,REPLICATE:1",rainfed,2269.8574110495,210.8696470588,"71,3778600686","77,1954860675",4.7864403114,245,NA,150,"-5,81762599890",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,NXN2LAV3007021,3362475,Ner12,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3007021,,4.0,15.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3007021,REPLICATE>BLOCK:12,REPLICATE:1",watered,4081.7045668108,253.3458823529,"72,7618835003","72,7618835003",10.3408304498,250,NA,125,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,3192water_regimewatered,3340816,Ner12,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,watered,307.5555144199,71.6875355268,75.1732794442,255.7154847847,4227.5208862088,,124.5435572646,,,2012,17.3923979377,17.6482222222,17.2041172105,164.608,235.406,928.043,-59.0083333333,-104.0395480226,34.3003378724,36.4048573513,33.4339461313,,,,,,,,,,,,,,,
1373,3192water_regimerainfed,3340570,Ner12,127586,https://doi.org/10.15454/9UZPXS,Lo1199_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,262.1056270742,71.823224576,79.462587927,212.5060332263,2394.4811284146,,138.2908960151,,,2012,17.3923979377,18.022605364,16.974416644,164.608,326.769,836.68,-187.5215517241,-218.5053030303,34.3003378724,36.768112332,33.0263454165,,,,,,,,,,,,,,,
1374,NXN2LAV2007031,3362484,Ner12,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2007031,,26.0,15.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2007031,REPLICATE>BLOCK:6,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2077.4082038476,212.4988235294,"71,3778600686","78,5924166874",4.4144679931,195,NA,130,"-7,21455661880",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,NXN2LAV3020037,3362481,Ner12,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3020037,,20.0,2.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3020037,REPLICATE>BLOCK:22,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,4524.8362502896,226.0687058824,"70,1020957105","74,2429872652",10.2292387543,260,NA,110,"-4,14089155470",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,NXN2LAV2015021,3362483,Ner12,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2015021,,16.0,7.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2015021,REPLICATE>BLOCK:10,REPLICATE:2",rainfed,3158.4224598931,227.1176470588,"70,1020957105","71,3778600686",7.1733347751,235,NA,135,"-1,27576435810",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,NXN2LAV2011016,3362482,Ner12,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2011016,,11.0,11.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2011016,REPLICATE>BLOCK:32,REPLICATE:1",rainfed,3305.2884615385,207.6941176471,"71,3778600686","74,2429872652",6.8648897059,220,NA,140,"-2,86512719660",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,NXN2LAV3019023,3362480,Ner12,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3019023,,6.0,3.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3019023,REPLICATE>BLOCK:16,REPLICATE:1",watered,3549.7196240968,215.4423529412,"70,1020957105","70,1020957105",7.647599481,235,NA,95,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,3193water_regimewatered,3340817,Ner12,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,watered,276.1628686068,69.6017556167,74.3996532573,253.019767756,4199.4620316472,,104.8947288046,,,2012,17.2047020202,17.754589372,17.253215257,180.336,223.393,953.692,-61.0525362319,-103.03125,34.2394942121,36.4906898925,33.510985694,,,,,,,,,,,,,,,
1380,3193water_regimerainfed,3340571,Ner12,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,263.0492968376,70.8799549056,77.7347203184,214.3512069339,2814.0458663736,,135.8136617318,,,2012,17.2047020202,18.0867521368,17.0753143056,180.336,299.715,877.37,-190.5608974359,-217.7543859649,34.2394942121,36.8763390302,33.1782490243,,,,,,,,,,,,,,,
1381,NXN2LAV2008032,3362489,Ner12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2008032,,27.0,14.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2008032,REPLICATE>BLOCK:8,REPLICATE:3",rainfed,2068.1775545087,234.724,"71,3778600686","80,8764113743",4.854509083,190,NA,115,"-9,49855130570",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,NXN2LAV2001027,3362488,Ner12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2001027,,22.0,21.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2001027,REPLICATE>BLOCK:30,REPLICATE:2",rainfed,1865.0660691475,225.0504705882,"72,7618835003","80,8764113743",4.1973399654,210,NA,130,"-8,11452787400",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,NXN2LAV2019008,3362487,Ner12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2019008,,3.0,3.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2019008,REPLICATE>BLOCK:7,REPLICATE:1",rainfed,3159.7424707011,253.1030588235,"68,7503943227","70,1020957105",7.9974048443,205,NA,130,"-1,35170138780",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,NXN2LAV3001036,3362486,Ner12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3001036,,19.0,21.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3001036,REPLICATE>BLOCK:21,REPLICATE:2",watered,4224.8094994989,262.056,"71,3778600686","72,7618835003",11.071366782,265,NA,120,"-1,38402343170",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,NXN2LAV3020022,3362485,Ner12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3020022,,5.0,2.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3020022,REPLICATE>BLOCK:13,REPLICATE:1",watered,4201.0783671267,256.7270588235,"72,7618835003","72,7618835003",10.7853049308,250,NA,115,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,3194water_regimewatered,3340818,Ner12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,watered,310.0557567282,72.10854217,75.2555312062,257.2090236487,4068.3297882312,,116.6854112282,,,2012,17.7727220118,17.477991453,17.2041172105,150.532,235.406,928.043,-57.5689102564,-104.0395480226,34.4015152655,36.3042424118,33.4339461313,,,,,,,,,,,,,,,
1387,3194water_regimerainfed,3340572,Ner12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,291.4457580057,70.5849848132,79.0590355289,200.7663246098,2368.8102193127,,123.9580750605,,,2012,17.7727220118,17.8164750958,17.0141592039,150.532,320.192,856.893,-183.4727011494,-218.255952381,34.4015152655,36.7084005106,33.0708841009,,,,,,,,,,,,,,,
1388,NXN2LAV2020034,3362494,Ner12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2020034,,29.0,2.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2020034,REPLICATE>BLOCK:13,REPLICATE:3",rainfed,1033.2522839644,226.8584705882,"68,7503943227","78,5924166874",2.3440203287,175,NA,115,"-9,84202236470",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,NXN2LAV2011018,3362493,Ner12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2011018,,13.0,11.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2011018,REPLICATE>BLOCK:2,REPLICATE:2",rainfed,2929.5184893179,258.0356470588,"68,7503943227","74,2429872652",7.5592019896,220,NA,110,"-5,49259294250",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,NXN2LAV2017014,3362492,Ner12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2017014,,9.0,5.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2017014,REPLICATE>BLOCK:25,REPLICATE:1",rainfed,2579.5483579332,248.9471764706,"68,7503943227","75,7721262276",6.4217128028,195,NA,110,"-7,02173190490",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,NXN2LAV3010040,3362491,Ner12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3010040,,23.0,12.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3010040,REPLICATE>BLOCK:32,REPLICATE:2",watered,3633.7209302326,255.3188235294,"71,3778600686","72,7618835003",9.2775735294,250,NA,110,"-1,38402343170",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,NXN2LAV3004022,3362490,Ner12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3004022,,5.0,18.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3004022,REPLICATE>BLOCK:15,REPLICATE:1",watered,3870.9166330587,256.2109411765,"70,1020957105","72,7618835003",9.9177119377,255,NA,115,"-2,65978778980",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,3195water_regimewatered,3340819,Ner12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,watered,303.4919265434,70.3689879675,75.0499679809,256.1532036299,3770.3140301136,,112.6514143525,,,2012,17.6997968819,17.5510288066,17.2041172105,132.755,249.042,928.043,-56.0061728395,-104.0395480226,34.3814208033,36.2508885408,33.4339461313,,,,,,,,,,,,,,,
1394,3195water_regimerainfed,3340573,Ner12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,297.6128805194,68.3690632151,78.9005319242,200.5645299697,2138.8422109566,,114.716954307,,,2012,17.6997968819,17.8709259259,17.0141592039,132.755,343.641,856.893,-180.1486111111,-218.255952381,34.3814208033,36.6469100901,33.0708841009,,,,,,,,,,,,,,,
1395,NXN2LAV3005031,3362496,Ner12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3005031,,14.0,17.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3005031,REPLICATE>BLOCK:6,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,4155.1959847932,251.6495294118,"75,7721262276","78,5924166874",10.4565311419,270,NA,125,"-2,82029045980",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,NXN2LAV2008034,3362499,Ner12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2008034,,29.0,14.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2008034,REPLICATE>BLOCK:14,REPLICATE:3",rainfed,1306.1145510836,225.3176470588,"71,3778600686","83,5272539732",2.9429065744,165,NA,120,"-12,14939390460",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,NXN2LAV2015027,3362498,Ner12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2015027,,22.0,7.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2015027,REPLICATE>BLOCK:28,REPLICATE:2",rainfed,1306.0825784379,236.74,"71,3778600686","70,1020957105",3.0920198962,210,NA,135,"1,27576435810",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,NXN2LAV2003010,3362497,Ner12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2003010,,5.0,19.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2003010,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,1826.6982525228,223.0291764706,"72,7618835003","82,1461213448",4.0740700692,210,NA,130,"-9,38423784450",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,NXN2LAV3011025,3362495,Ner12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3011025,,8.0,11.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3011025,REPLICATE>BLOCK:23,REPLICATE:1",watered,4294.2620507183,257.7597647059,"74,2429872652","75,7721262276",11.0688797578,280,NA,125,"-1,52913896240",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,3196water_regimewatered,3340820,Ner12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,watered,313.8997718941,74.8907229412,79.3874290785,273.7725844497,4269.0611011412,,125.5470163439,,,2012,17.082479798,18.4119341564,16.974416644,203.175,276.395,836.68,-60.8796296296,-107.446969697,34.2617272061,36.9400066998,33.0263454165,,,,,,,,,,,,,,,
1401,3196water_regimerainfed,3340574,Ner12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,293.7625856904,72.2003005746,80.3796466499,194.3691350045,1668.8517857627,,128.7879004371,,,2012,17.082479798,18.4119341564,16.974416644,203.175,326.769,836.68,-194.6311728395,-218.5053030303,34.2617272061,36.9400066998,33.0263454165,,,,,,,,,,,,,,,
1402,NXN2LAV2005033,3362504,Ner12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2005033,,28.0,17.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2005033,REPLICATE>BLOCK:12,REPLICATE:3",rainfed,1578.4489108703,231.1629411765,"72,7618835003","82,1461213448",3.6487889273,185,NA,135,"-9,38423784450",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,NXN2LAV2008019,3362503,Ner12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2008019,,14.0,14.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2008019,REPLICATE>BLOCK:5,REPLICATE:2",rainfed,2824.1045021361,249.168,"71,3778600686","77,1954860675",7.0367647059,225,NA,150,"-5,81762599890",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,NXN2LAV2021012,3362502,Ner12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2021012,,7.0,1.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2021012,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,3009.1001971031,261.3881176471,"75,7721262276","77,1954860675",7.8654303633,200,NA,125,"-1,42335983990",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,NXN2LAV3007040,3362501,Ner12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3007040,,23.0,15.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3007040,REPLICATE>BLOCK:33,REPLICATE:2",watered,3540.7659195206,259.1082352941,"72,7618835003","72,7618835003",9.17441609,265,NA,135,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,NXN2LAV3020026,3362500,Ner12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3020026,,9.0,2.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3020026,REPLICATE>BLOCK:25,REPLICATE:1",watered,4122.139593569,258.468,"72,7618835003","72,7618835003",10.6544117647,260,NA,120,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,3197water_regimewatered,3340821,Ner12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,watered,307.9253202898,72.2000832116,74.9292334915,266.5191406437,3928.7368286876,,129.1644254518,,,2012,16.9831536519,18.2351010101,17.2041172105,228.546,235.406,928.043,-62.5643939394,-104.0395480226,34.4136177157,36.5007034815,33.4339461313,,,,,,,,,,,,,,,
1408,3197water_regimerainfed,3340575,Ner12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,301.1318388343,73.0639939897,80.7379995795,200.6601488642,2387.2404555055,,138.5035655534,,,2012,16.9831536519,18.5623931624,16.974416644,228.546,303.049,836.68,-198.1682692308,-218.5053030303,34.4136177157,36.8911269399,33.0263454165,,,,,,,,,,,,,,,
1409,NXN2LAV2021025,3362508,Ner12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2021025,,20.0,1.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2021025,REPLICATE>BLOCK:22,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3364.8436287444,234.3557647059,"71,3778600686","72,7618835003",7.8857050173,215,NA,135,"-1,38402343170",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,NXN2LAV2011040,3362509,Ner12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2011040,,35.0,11.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2011040,REPLICATE>BLOCK:32,REPLICATE:3",rainfed,1977.5057871622,216.2404705882,"70,1020957105","79,8927087567",4.2761678201,170,NA,120,"-9,79061304620",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,NXN2LAV2021011,3362507,Ner12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2021011,,6.0,1.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2021011,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,3806.7247857227,233.4070588235,"71,3778600686","72,7618835003",8.8851643599,210,NA,135,"-1,38402343170",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,NXN2LAV3017032,3362506,Ner12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3017032,,15.0,5.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3017032,REPLICATE>BLOCK:7,REPLICATE:2",watered,3938.2915005357,262.01,"72,7618835003","74,2429872652",10.3187175606,270,NA,125,"-1,48110376490",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,NXN2LAV3004027,3362505,Ner12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV3004027,,10.0,18.0,"REPLICATE>BLOCK>PLOT:NXN2LAV3004027,REPLICATE>BLOCK:30,REPLICATE:1",watered,4493.7872300819,253.1717647059,"72,7618835003","74,2429872652",11.3770004325,260,NA,130,"-1,48110376490",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,3198water_regimewatered,3340822,Ner12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,watered,322.1821866026,72.1693303959,76.3466352031,269.259622364,4255.074826903,,130.2793485793,,,2012,17.3923979377,17.7521367521,17.149877852,164.608,260.552,902.897,-58.7612179487,-104.9267241379,34.3003378724,36.5435029682,33.3205720407,,,,,,,,,,,,,,,
1415,3198water_regimerainfed,3340576,Ner12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Nerac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,286.6388183075,70.5697329422,77.9077613572,198.4892578762,2826.9495836764,,134.8858969468,,,2012,17.3923979377,17.8872427984,17.0753143056,164.608,299.715,877.37,-186.8117283951,-217.7543859649,34.3003378724,36.7245948573,33.1782490243,,,,,,,,,,,,,,,
1416,NXN2LAV2017032,3362514,Ner12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Biogemma Nerac 2012,REPLICATE>BLOCK>PLOT,,,NXN2LAV2017032,,27.0,5.0,"REPLICATE>BLOCK>PLOT:NXN2LAV2017032,REPLICATE>BLOCK:7,REPLICATE:3",rainfed,1753.0854303574,223.136,"68,7503943227","80,8764113743",3.9117647059,185,NA,125,"-12,12601705160",2012,,,,,,,,,,,,,,,,,,,,,,,,,,
