,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L11,L13,W11,W13,Check,L12,L14,W12,W14,L10,W10,L15,W15
575,402572,3349286,Cra12,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402572.0,,8.0,33.0,"REPLICATE>BLOCK>PLOT:402572,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,702.4548950015,262.3623529412,"64,5333625236","64,5333625236",1.8429771909,120,165,60,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
576,400954,3349772,Cra12,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400954.0,,7.0,18.0,"REPLICATE>BLOCK>PLOT:400954,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1785.7142857143,250.826046962,"66,1757668336","61,1190292406",4.4790365529,185,220,55,"5,05673759300",2012,,,,,,,,,,,,,,,,,,,,,,,,,
577,400749,3349966,Cra12,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400749.0,,15.0,5.0,"REPLICATE>BLOCK>PLOT:400749,REPLICATE>BLOCK:15,REPLICATE:1",watered,1842.4036281179,244.1817210378,"67,98521909","73,2127793108",4.4988128876,165,205,65,"-5,22756022080",2012,,,,,,,,,,,,,,,,,,,,,,,,,
578,402769,3349499,Cra12,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402769.0,,3.0,21.0,"REPLICATE>BLOCK>PLOT:402769,REPLICATE>BLOCK:3,REPLICATE:2",rainfed,850.3401360544,236.1354545455,"71,3522943923","71,3522943923",2.0079545455,145,185,60,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
579,402823,3349558,Cra12,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402823.0,,1.0,3.0,"REPLICATE>BLOCK>PLOT:402823,REPLICATE>BLOCK:1,REPLICATE:1",rainfed,937.87515006,255.2861538462,"74,7699030262","74,7699030262",2.3942653985,120,155,50,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
580,3069water_regimewatered,3335835,Cra12,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,255.7986550365,66.5073482824,67.4493769352,176.5959702206,1975.7859545069,212.293327242,64.3009159997,,,2012,18.7334623909,22.7627025885,20.6288382275,148.273,212.03,1001.818,-44.3333333333,-20.5344827586,34.6229305046,35.9565194433,33.2749114648,,,,,,,,,,,,,,
581,3069water_regimerainfed,3335589,Cra12,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,261.9943324722,70.499923695,71.2742126372,129.569648944,863.0492705293,168.3697594362,53.3879250841,,,2012,18.7334623909,22.9435944918,20.5620082343,148.273,210.04,940.435,-122.38125,-15.4953703704,34.6229305046,35.8251071719,33.3446624072,,,,,,,,,,,,,,
582,401053,3349670,Cra12,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401053.0,,3.0,21.0,"REPLICATE>BLOCK>PLOT:401053,REPLICATE>BLOCK:3,REPLICATE:2",watered,1318.0272108844,231.5317356572,"61,1190292406","64,5333625236",3.0516512778,165,210,80,"-3,41433328300",2012,,,,,,,,,,,,,,,,,,,,,,,,,
583,400847,3349864,Cra12,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400847.0,,11.0,7.0,"REPLICATE>BLOCK>PLOT:400847,REPLICATE>BLOCK:11,REPLICATE:1",watered,1317.3302107728,236.4299203699,"67,98521909","74,7699030262",3.1145627683,160,205,70,"-6,78468393620",2012,,,,,,,,,,,,,,,,,,,,,,,,,
584,402850,3349587,Cra12,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402850.0,,1.0,30.0,"REPLICATE>BLOCK>PLOT:402850,REPLICATE>BLOCK:1,REPLICATE:3",rainfed,552.0865062443,254.7576470588,"61,1190292406","73,2127793108",1.406482593,120,160,50,"-12,09375007020",2012,,,,,,,,,,,,,,,,,,,,,,,,,
585,402725,3349451,Cra12,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402725.0,,4.0,24.0,"REPLICATE>BLOCK>PLOT:402725,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,332.7417923691,258.6245454545,"62,8507672054","67,98521909",0.8605519481,130,170,55,"-5,13445188460",2012,,,,,,,,,,,,,,,,,,,,,,,,,
586,402470,3349175,Cra12,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402470.0,,11.0,10.0,"REPLICATE>BLOCK>PLOT:402470,REPLICATE>BLOCK:11,REPLICATE:1",rainfed,NA,NA,"66,1757668336","79,3444082809",0.1915412319,120,155,55,"-13,16864144730",2012,,,,,,,,,,,,,,,,,,,,,,,,,
587,3070water_regimewatered,3335836,Cra12,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,238.5914626891,65.1313603818,70.2097291507,146.9932870977,1103.2066177678,192.7485832201,68.37853675,,,2012,18.6789908824,22.6298533823,20.8851224185,130.529,259.349,893.418,-45,-18.3571428571,34.5420635702,35.9422330796,33.6308407017,,,,,,,,,,,,,,
588,3070water_regimerainfed,3335590,Cra12,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,267.6139686757,63.2407808993,74.2349102379,120.8927263861,15.3985478231,160.6079213038,52.6657130686,,,2012,18.6789908824,22.9455834346,20.4835521772,130.529,349.69,860.866,-117.4239130435,-10.89,34.5420635702,35.9619738527,33.3025062973,,,,,,,,,,,,,,
589,402692,3349416,Cra12,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402692.0,,5.0,16.0,"REPLICATE>BLOCK>PLOT:402692,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1313.025210084,254.8763636364,"71,3522943923","69,7269833316",3.3465909091,120,160,60,"1,62531106070",2012,,,,,,,,,,,,,,,,,,,,,,,,,
590,401011,3349697,Cra12,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401011.0,,4.0,22.0,"REPLICATE>BLOCK>PLOT:401011,REPLICATE>BLOCK:4,REPLICATE:2",watered,2232.1428571429,231.5317356572,"67,98521909","64,5333625236",5.1681190995,160,210,90,"3,45185656640",2012,,,,,,,,,,,,,,,,,,,,,,,,,
591,402495,3349202,Cra12,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402495.0,,11.0,35.0,"REPLICATE>BLOCK>PLOT:402495,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,498.2461734694,243.3505882353,"71,3522943923","71,3522943923",1.212484994,95,125,40,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
592,402328,3349022,Cra12,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402328.0,,15.0,12.0,"REPLICATE>BLOCK>PLOT:402328,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,917.4722520587,213.9898642534,"71,3522943923",NA,1.9632976267,115,150,45,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
593,401081,3349594,Cra12,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401081.0,,1.0,1.0,"REPLICATE>BLOCK>PLOT:401081,REPLICATE>BLOCK:1,REPLICATE:1",watered,1986.4503178321,236.4299203699,"64,5333625236","66,1757668336",4.6965629046,140,185,65,"-1,64240431000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
594,3072water_regimewatered,3335837,Cra12,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,236.5270298563,66.1208738439,65.9540782761,150.7331816001,2226.4831222901,189.8820603639,75.2654503889,,,2012,19.0853044961,22.4667226289,20.8804014278,165.702,210.641,993.09,-43.6875,-22.3333333333,34.8479727747,35.9378866479,33.501384038,,,,,,,,,,,,,,
595,3072water_regimerainfed,3335591,Cra12,127469,https://doi.org/10.15454/FVLUWO,LH82_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,246.9052655618,71.1725332346,70.8013146756,122.6895548171,1103.5075171506,159.3640913118,50.9947011507,,,2012,19.0853044961,22.8755288279,20.5620082343,165.702,210.04,940.435,-122.7697368421,-15.4953703704,34.8479727747,35.7658727466,33.3446624072,,,,,,,,,,,,,,
596,402628,3349346,Cra12,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402628.0,,7.0,24.0,"REPLICATE>BLOCK>PLOT:402628,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,797.193877551,239.8836363636,"74,7699030262","80,9101623179",1.9123376623,130,160,50,"-6,14025929170",2012,,,,,,,,,,,,,,,,,,,,,,,,,
597,400866,3349855,Cra12,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400866.0,,10.0,23.0,"REPLICATE>BLOCK>PLOT:400866,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2085.5057351408,264.3320648753,"74,7699030262","77,8429481934",5.5126603728,175,220,85,"-3,07304516720",2012,,,,,,,,,,,,,,,,,,,,,,,,,
598,401076,3349627,Cra12,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401076.0,,2.0,5.0,"REPLICATE>BLOCK>PLOT:401076,REPLICATE>BLOCK:2,REPLICATE:1",watered,1741.17265954,244.1817210378,"73,2127793108","71,3522943923",4.2516253663,175,210,85,"1,86048491850",2012,,,,,,,,,,,,,,,,,,,,,,,,,
599,402349,3349045,Cra12,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402349.0,,15.0,33.0,"REPLICATE>BLOCK>PLOT:402349,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,112.5450180072,258.56,"73,2127793108",NA,0.2909963986,105,140,50,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
600,402665,3349386,Cra12,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402665.0,,6.0,12.0,"REPLICATE>BLOCK>PLOT:402665,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,1052.8020732102,236.5151131222,"73,2127793108","77,8429481934",2.4900360144,115,155,50,"-4,63016888260",2012,,,,,,,,,,,,,,,,,,,,,,,,,
601,3074water_regimewatered,3335838,Cra12,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,267.6904540651,74.0002758609,74.2627384008,181.657314667,1840.6379826709,218.7990005038,84.5324573619,,,2012,19.7952011604,23.0713687099,20.1861680191,223.648,213.257,926.29,-43.9953703704,-18.4633333333,35.2321788389,35.7381726779,32.9312743507,,,,,,,,,,,,,,
602,3074water_regimerainfed,3335592,Cra12,127470,https://doi.org/10.15454/21XOCO,B108_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,253.8754032089,74.0594918101,80.1745525278,118.8817861838,559.7264448743,153.8656653181,51.2068348075,,,2012,19.7952011604,23.1424540849,19.9471661327,223.648,281.994,873.998,-98.8428571429,-10.4318181818,35.2321788389,35.8262969667,32.6294014781,,,,,,,,,,,,,,
603,400674,3350063,Cra12,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400674.0,,18.0,23.0,"REPLICATE>BLOCK>PLOT:400674,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",watered,946.3462804477,239.2494601791,"64,5333625236","73,2127793108",2.2641283674,130,165,60,"-8,67941678720",2012,,,,,,,,,,,,,,,,,,,,,,,,,
604,402644,3349364,Cra12,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402644.0,,6.0,33.0,"REPLICATE>BLOCK>PLOT:402644,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,231.9109461967,250.9552941176,"64,5333625236","71,3522943923",0.5819927971,100,140,45,"-6,81893186870",2012,,,,,,,,,,,,,,,,,,,,,,,,,
605,402157,3348838,Cra12,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402157.0,,20.0,16.0,"REPLICATE>BLOCK>PLOT:402157,REPLICATE>BLOCK:20,REPLICATE:2",rainfed,159.4387755102,239.8836363636,"66,1757668336","74,7699030262",0.3824675325,100,130,35,"-8,59413619260",2012,,,,,,,,,,,,,,,,,,,,,,,,,
606,402466,3349171,Cra12,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402466.0,,11.0,6.0,"REPLICATE>BLOCK>PLOT:402466,REPLICATE>BLOCK:11,REPLICATE:1",rainfed,200.4373177843,262.7945701357,"67,98521909","74,7699030262",0.5267383877,90,125,40,"-6,78468393620",2012,,,,,,,,,,,,,,,,,,,,,,,,,
607,401038,3349654,Cra12,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401038.0,,3.0,6.0,"REPLICATE>BLOCK>PLOT:401038,REPLICATE>BLOCK:3,REPLICATE:1",watered,1421.8802275008,236.4299203699,"66,1757668336","69,7269833316",3.3617502896,160,210,80,"-3,55121649800",2012,,,,,,,,,,,,,,,,,,,,,,,,,
608,3075water_regimerainfed,3335593,Cra12,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,254.8199098272,66.8215228471,74.6082971097,96.7814390666,378.3311058201,133.1469706595,41.5462420762,,,2012,18.6789908824,22.9455834346,20.4835521772,130.529,303.201,860.866,-117.4239130435,-10.89,34.5420635702,35.9619738527,33.3025062973,,,,,,,,,,,,,,
609,3075water_regimewatered,3335839,Cra12,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,251.0430372057,65.8283483718,71.5248056171,148.8522676693,1147.9503560035,195.4562512224,72.3865937433,,,2012,18.6789908824,22.7923957566,20.7678923998,130.529,280.754,872.013,-44.869047619,-17.4722222222,34.5420635702,35.8410259855,33.6266124425,,,,,,,,,,,,,,
610,402443,3349146,Cra12,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402443.0,,12.0,18.0,"REPLICATE>BLOCK>PLOT:402443,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"73,2127793108",NA,0.2868506494,110,130,40,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
611,400630,3350111,Cra12,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400630.0,,20.0,19.0,"REPLICATE>BLOCK>PLOT:400630,REPLICATE>BLOCK:20,REPLICATE:2",watered,1154.8538334253,285.5558073106,"69,7269833316","73,2127793108",3.2977521873,130,165,70,"-3,48579597920",2012,,,,,,,,,,,,,,,,,,,,,,,,,
612,400648,3350091,Cra12,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400648.0,,20.0,1.0,"REPLICATE>BLOCK>PLOT:400648,REPLICATE>BLOCK:20,REPLICATE:1",watered,283.4467120181,279.0648240432,"71,3522943923","77,8429481934",0.7910000681,115,150,45,"-6,49065380110",2012,,,,,,,,,,,,,,,,,,,,,,,,,
613,402488,3349195,Cra12,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402488.0,,11.0,28.0,"REPLICATE>BLOCK>PLOT:402488,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,236.8804664723,266.1647058824,"66,1757668336","71,3522943923",0.6304921969,110,135,40,"-5,17652755870",2012,,,,,,,,,,,,,,,,,,,,,,,,,
614,402183,3348866,Cra12,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402183.0,,19.0,11.0,"REPLICATE>BLOCK>PLOT:402183,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,NA,NA,"69,7269833316",NA,0.1436559239,75,105,30,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
615,3076water_regimewatered,3335840,Cra12,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,294.3914270979,69.7168488208,72.2429409538,134.4347464187,885.731440855,167.2842638657,62.8608671325,,,2012,19.0853044961,23.0467523865,20.2216929843,165.702,258.227,964.176,-45.0125,-18.0288461538,34.8479727747,35.8372861787,32.9457461524,,,,,,,,,,,,,,
616,3076water_regimerainfed,3335594,Cra12,127472,https://doi.org/10.15454/SP8JD0,EP51_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,280.9865302291,70.2967598075,71.6002056579,100.0718357303,403.8806593833,130.304194393,36.9404283612,,,2012,19.0853044961,22.8755288279,20.3608834605,165.702,210.04,971.814,-122.7697368421,-15.4953703704,34.8479727747,35.7658727466,33.103300435,,,,,,,,,,,,,,
617,402605,3349321,Cra12,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402605.0,,7.0,1.0,"REPLICATE>BLOCK>PLOT:402605,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,145.7725947522,262.7945701357,"71,3522943923","76,304846632",0.3830824638,110,155,60,"-4,95255223970",2012,,,,,,,,,,,,,,,,,,,,,,,,,
618,400988,3349704,Cra12,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400988.0,,5.0,4.0,"REPLICATE>BLOCK>PLOT:400988,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1756.4402810305,236.4299203699,"64,5333625236","64,5333625236",4.1527503578,140,180,70,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
619,400680,3350057,Cra12,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400680.0,,18.0,17.0,"REPLICATE>BLOCK>PLOT:400680,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",watered,1551.8707482993,231.5317356572,"69,7269833316","71,3522943923",3.5930732787,155,195,60,"-1,62531106070",2012,,,,,,,,,,,,,,,,,,,,,,,,,
620,402514,3349223,Cra12,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402514.0,,10.0,19.0,"REPLICATE>BLOCK>PLOT:402514,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,212.5850340136,247.38,"66,1757668336","64,5333625236",0.5258928571,120,150,50,"1,64240431000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
621,402203,3348887,Cra12,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402203.0,,19.0,31.0,"REPLICATE>BLOCK>PLOT:402203,REPLICATE>BLOCK:19,REPLICATE:3",rainfed,526.4010366051,239.5482352941,"66,1757668336","71,3522943923",1.2609843938,120,155,40,"-5,17652755870",2012,,,,,,,,,,,,,,,,,,,,,,,,,
622,3077water_regimewatered,3335841,Cra12,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,241.2042701953,67.7638128912,69.8145583458,143.9639912556,1673.8090516935,183.8967584824,56.3296040838,,,2012,18.7334623909,22.7804550838,20.8592648112,148.273,236.272,875.733,-46.2894736842,-18.3571428571,34.6229305046,35.9308031228,33.6745266985,,,,,,,,,,,,,,
623,3077water_regimerainfed,3335595,Cra12,127473,https://doi.org/10.15454/WZXITF,PHH93_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,265.7684799579,67.9345686544,70.6784216111,115.2920251808,364.0754588456,153.1149864774,52.0998226862,,,2012,18.7334623909,22.9435944918,20.7678923998,148.273,257.677,872.013,-122.38125,-15.4953703704,34.6229305046,35.8251071719,33.6266124425,,,,,,,,,,,,,,
624,402136,3348816,Cra12,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402136.0,,21.0,36.0,"REPLICATE>BLOCK>PLOT:402136,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,161.6843920667,269.9670588235,"71,3522943923","77,8429481934",0.4364945978,125,165,35,"-6,49065380110",2012,,,,,,,,,,,,,,,,,,,,,,,,,
625,402113,3348789,Cra12,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402113.0,,21.0,13.0,"REPLICATE>BLOCK>PLOT:402113,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"71,3522943923","84,4466935714",0.1912337662,135,170,55,"-13,09439917910",2012,,,,,,,,,,,,,,,,,,,,,,,,,
626,400718,3350036,Cra12,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400718.0,,17.0,22.0,"REPLICATE>BLOCK>PLOT:400718,REPLICATE>BLOCK:17,REPLICATE:2",watered,1654.7159404302,285.5558073106,"73,2127793108","76,304846632",4.7251374624,170,220,60,"-3,09206732120",2012,,,,,,,,,,,,,,,,,,,,,,,,,
627,402310,3349003,Cra12,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402310.0,,16.0,7.0,"REPLICATE>BLOCK>PLOT:402310,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,592.8427709112,266.5487782805,"73,2127793108","82,6225102274",1.580215163,145,180,65,"-9,40973091660",2012,,,,,,,,,,,,,,,,,,,,,,,,,
628,400978,3349734,Cra12,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400978.0,,6.0,7.0,"REPLICATE>BLOCK>PLOT:400978,REPLICATE>BLOCK:6,REPLICATE:1",watered,2277.6967930029,271.3130233753,"69,7269833316","76,304846632",6.1796880324,190,240,90,"-6,57786330040",2012,,,,,,,,,,,,,,,,,,,,,,,,,
629,3079water_regimewatered,3335843,Cra12,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,287.7481699244,71.3400341125,76.5415959761,176.6501140048,1709.1731404579,227.8154132415,76.7764848347,,,2012,19.0853044961,23.0267223946,20.1297607113,165.702,278.19,934.93,-41.7613636364,-18.7604166667,34.8479727747,35.8938279991,32.7783521392,,,,,,,,,,,,,,
630,3079water_regimerainfed,3335597,Cra12,127475,https://doi.org/10.15454/T3WOSC,B98_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,278.9823854321,72.3390279182,80.7111413487,134.7970448423,408.6347877295,169.3356418238,53.3582560159,,,2012,19.0853044961,23.1020856185,19.9471661327,165.702,302.425,873.998,-105.0625,-10.4318181818,34.8479727747,35.9616901333,32.6294014781,,,,,,,,,,,,,,
631,400617,3350130,Cra12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400617.0,,21.0,17.0,"REPLICATE>BLOCK>PLOT:400617,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,1324.568288854,300.9912563544,"69,7269833316","71,3522943923",3.9868347339,165,210,75,"-1,62531106070",2012,,,,,,,,,,,,,,,,,,,,,,,,,
632,400838,3349886,Cra12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400838.0,,12.0,3.0,"REPLICATE>BLOCK>PLOT:400838,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1527.0192584076,275.1889237092,"69,7269833316","73,2127793108",4.202187862,150,190,80,"-3,48579597920",2012,,,,,,,,,,,,,,,,,,,,,,,,,
633,402282,3348973,Cra12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402282.0,,16.0,35.0,"REPLICATE>BLOCK>PLOT:402282,REPLICATE>BLOCK:16,REPLICATE:3",rainfed,209.4121230582,254.7576470588,"73,2127793108","76,304846632",0.5334933974,100,135,45,"-3,09206732120",2012,,,,,,,,,,,,,,,,,,,,,,,,,
634,402412,3349113,Cra12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402412.0,,13.0,24.0,"REPLICATE>BLOCK>PLOT:402412,REPLICATE>BLOCK:13,REPLICATE:2",rainfed,726.0596546311,243.6318181818,"69,7269833316",NA,1.7689123377,100,145,40,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
635,402251,3348939,Cra12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402251.0,,17.0,7.0,"REPLICATE>BLOCK>PLOT:402251,REPLICATE>BLOCK:17,REPLICATE:1",rainfed,581.4825930372,255.2861538462,"71,3522943923","76,304846632",1.484444547,120,165,55,"-4,95255223970",2012,,,,,,,,,,,,,,,,,,,,,,,,,
