,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L10,L12,W10,W12,Check
1026,113145,3346734,Cam12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113145.0,,2.0,22.0,"REPLICATE>BLOCK>PLOT:113145,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",watered,NA,NA,"68,9320610081","72,0909156051",5.3484021164,205,245,110,"-3,15885459700",2012,,,,,,,,,,,,,,,,,
1027,223145,3346109,Cam12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223145.0,,11.0,56.0,"REPLICATE>BLOCK>PLOT:223145,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,NA,NA,"68,9320610081","83,0722419114",2.5872741986,140,170,90,"-14,14018090330",2012,,,,,,,,,,,,,,,,,
1028,123145,3347023,Cam12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123145.0,,15.0,15.0,"REPLICATE>BLOCK>PLOT:123145,REPLICATE>BLOCK:23,REPLICATE:2",watered,NA,NA,"70,4966242956","75,2730380189",6.1927980081,200,240,110,"-4,77641372330",2012,,,,,,,,,,,,,,,,,
1029,213145,3346069,Cam12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213145.0,,11.0,21.0,"REPLICATE>BLOCK>PLOT:213145,REPLICATE>BLOCK:7,REPLICATE:1",rainfed,NA,NA,"68,9320610081","78,4377444101",2.0812698413,130,170,80,"-9,50568340200",2012,,,,,,,,,,,,,,,,,
1030,233145,3345975,Cam12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233145.0,,9.0,52.0,"REPLICATE>BLOCK>PLOT:233145,REPLICATE>BLOCK:36,REPLICATE:3",rainfed,NA,NA,"68,9320610081","83,0722419114",2.4533333333,155,185,85,"-14,14018090330",2012,,,,,,,,,,,,,,,,,
1031,3145water_regimewatered,3334922,Cam12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.481833775,73.7040535207,200.156297847,1866.5404525777,240.9932524871,111.4388222894,,,2012,19.8147643067,20.7595811694,19.2389347235,49.762,300.872,1219.225,-25.44,-19,36.0860302343,36.4815409181,33.9804461063,,,,,,
1032,3145water_regimerainfed,3334676,Cam12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,69.4983667887,81.7070270223,140.2952916885,846.6710128907,174.009170092,83.79919072,,,2012,19.8147643067,20.3152076676,19.331321382,49.762,403.081,1117.016,-82.8944444444,-13.1228070175,36.0860302343,36.6554968193,33.6945727016,,,,,,
1033,233146,3345922,Cam12,127540,https://doi.org/10.15454/DU6APM,F752_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233146.0,,8.0,34.0,"REPLICATE>BLOCK>PLOT:233146,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"72,0909156051","81,5768017006",1.1683971366,140,170,70,"-9,48588609550",2012,,,,,,,,,,,,,,,,,
1034,123146,3347024,Cam12,127540,https://doi.org/10.15454/DU6APM,F752_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123146.0,,13.0,26.0,"REPLICATE>BLOCK>PLOT:123146,REPLICATE>BLOCK:16,REPLICATE:2",watered,NA,NA,"70,4966242956","78,4377444101",3.2482689076,210,240,105,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
1035,113146,3346735,Cam12,127540,https://doi.org/10.15454/DU6APM,F752_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113146.0,,4.0,8.0,"REPLICATE>BLOCK>PLOT:113146,REPLICATE>BLOCK:14,REPLICATE:1",watered,NA,NA,"70,4966242956","78,4377444101",2.868367258,220,255,110,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
1036,223146,3346036,Cam12,127540,https://doi.org/10.15454/DU6APM,F752_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223146.0,,10.0,48.0,"REPLICATE>BLOCK>PLOT:223146,REPLICATE>BLOCK:3,REPLICATE:2",rainfed,NA,NA,"70,4966242956","83,0722419114",1.5446946779,130,160,75,"-12,57561761580",2012,,,,,,,,,,,,,,,,,
1037,213146,3346438,Cam12,127540,https://doi.org/10.15454/DU6APM,F752_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213146.0,,17.0,8.0,"REPLICATE>BLOCK>PLOT:213146,REPLICATE>BLOCK:30,REPLICATE:1",rainfed,NA,NA,"75,2730380189","89,2556969823",0.7051851852,110,150,60,"-13,98265896340",2012,,,,,,,,,,,,,,,,,
1038,3146water_regimerainfed,3334677,Cam12,127540,https://doi.org/10.15454/DU6APM,F752_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,72.0271456533,84.2054267382,126.817498146,397.7531393868,160.1279774192,67.7627954295,,,2012,20.4811845949,20.1277878187,19.2435236512,89.396,427.862,1075.315,-80.5654761905,-12.9575757576,36.6234866441,36.5506940591,33.3921514511,,,,,,
1039,3146water_regimewatered,3334923,Cam12,127540,https://doi.org/10.15454/DU6APM,F752_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.3112103439,78.4877309081,213.9851229278,972.3461376935,247.1715046164,107.2833664366,,,2012,20.4811845949,20.0126156012,19.3404650341,89.396,357.238,1171.017,-25.0277777778,-19.0254237288,36.6234866441,36.317585566,33.6725941321,,,,,,
1040,213147,3346381,Cam12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213147.0,,16.0,14.0,"REPLICATE>BLOCK>PLOT:213147,REPLICATE>BLOCK:26,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"67,3478708427","78,4377444101",0.6395294118,115,150,65,"-11,08987356740",2012,,,,,,,,,,,,,,,,,
1041,123147,3347025,Cam12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123147.0,,18.0,1.0,"REPLICATE>BLOCK>PLOT:123147,REPLICATE>BLOCK:33,REPLICATE:2",watered,NA,NA,"67,3478708427","72,0909156051",2.6639925303,160,195,85,"-4,74304476240",2012,,,,,,,,,,,,,,,,,
1042,113147,3346736,Cam12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113147.0,,2.0,5.0,"REPLICATE>BLOCK>PLOT:113147,REPLICATE>BLOCK:5,REPLICATE:1",watered,NA,NA,"67,3478708427","72,0909156051",3.0137192655,160,190,85,"-4,74304476240",2012,,,,,,,,,,,,,,,,,
1043,223147,3346297,Cam12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223147.0,,14.0,52.0,"REPLICATE>BLOCK>PLOT:223147,REPLICATE>BLOCK:20,REPLICATE:2",rainfed,NA,NA,"67,3478708427","84,5738619048",0.5676339869,120,150,70,"-17,22599106210",2012,,,,,,,,,,,,,,,,,
1044,233147,3345705,Cam12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233147.0,,1.0,40.0,"REPLICATE>BLOCK>PLOT:233147,REPLICATE>BLOCK:2,REPLICATE:3",rainfed,NA,NA,"67,3478708427","75,2730380189",1.5979956427,145,160,65,"-7,92516717620",2012,,,,,,,,,,,,,,,,,
1045,3147water_regimewatered,3334924,Cam12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,67.4472971873,72.6327231047,160.2316896339,850.3860099941,193.5178307777,86.9685582562,,,2012,19.609612948,20.8469706766,19.3377929204,43.161,299.767,1224.224,-25.7133333333,-18.8888888889,35.9177244196,36.7443780499,34.0630184407,,,,,,
1046,3147water_regimerainfed,3334678,Cam12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,67.742530874,79.4347837932,129.8662542371,394.0707017234,156.2686570335,69.0552062757,,,2012,19.609612948,20.4197664911,19.3484774988,43.161,402.317,1128.99,-83.5944444444,-13.1724137931,35.9177244196,36.6269327287,33.8505895028,,,,,,
1047,123148,3347026,Cam12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123148.0,,15.0,1.0,"REPLICATE>BLOCK>PLOT:123148,REPLICATE>BLOCK:21,REPLICATE:2",watered,NA,NA,"70,4966242956","78,4377444101",2.1220790538,180,220,95,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
1048,113148,3346737,Cam12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113148.0,,5.0,16.0,"REPLICATE>BLOCK>PLOT:113148,REPLICATE>BLOCK:19,REPLICATE:1",watered,NA,NA,"67,3478708427","78,4377444101",2.1262023031,195,230,105,"-11,08987356740",2012,,,,,,,,,,,,,,,,,
1049,223148,3346156,Cam12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223148.0,,12.0,41.0,"REPLICATE>BLOCK>PLOT:223148,REPLICATE>BLOCK:10,REPLICATE:2",rainfed,NA,NA,"70,4966242956","84,5738619048",0.6786330532,130,165,60,"-14,07723760920",2012,,,,,,,,,,,,,,,,,
1050,213148,3346254,Cam12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213148.0,,14.0,15.0,"REPLICATE>BLOCK>PLOT:213148,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,NA,NA,"70,4966242956","80,0134329032",0.4160995954,120,150,60,"-9,51680860760",2012,,,,,,,,,,,,,,,,,
1051,233148,3345854,Cam12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233148.0,,6.0,30.0,"REPLICATE>BLOCK>PLOT:233148,REPLICATE>BLOCK:21,REPLICATE:3",rainfed,NA,NA,"68,9320610081","84,5738619048",1.1418213508,135,165,70,"-15,64180089670",2012,,,,,,,,,,,,,,,,,
1052,3148water_regimewatered,3334925,Cam12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,68.9356141784,78.0990703173,187.8367550393,746.6994745083,224.5227553857,100.9527237991,,,2012,20.0961815536,20.2584583571,19.3491242611,67.73,357.238,1162.859,-25,-19.0254237288,36.4726920779,36.3570822747,33.8467079658,,,,,,
1053,3148water_regimerainfed,3334679,Cam12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,70.5465862527,83.8074985953,127.7281717762,199.9637759466,160.7303974695,63.9390719799,,,2012,20.0961815536,20.3331733927,19.2511444702,67.73,427.862,1067.157,-80.3277777778,-12.9575757576,36.4726920779,36.5693839737,33.573198829,,,,,,
1054,213149,3346073,Cam12,127543,https://doi.org/10.15454/TML7FA,F908_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213149.0,,11.0,24.0,"REPLICATE>BLOCK>PLOT:213149,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,NA,NA,"68,9320610081","80,0134329032",0.8656084656,125,160,75,"-11,08137189510",2012,,,,,,,,,,,,,,,,,
1055,113149,3346738,Cam12,127543,https://doi.org/10.15454/TML7FA,F908_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113149.0,,8.0,2.0,"REPLICATE>BLOCK>PLOT:113149,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,NA,NA,"67,3478708427","72,0909156051",3.6078431373,220,250,110,"-4,74304476240",2012,,,,,,,,,,,,,,,,,
1056,123149,3347027,Cam12,127543,https://doi.org/10.15454/TML7FA,F908_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123149.0,,10.0,7.0,"REPLICATE>BLOCK>PLOT:123149,REPLICATE>BLOCK:1,REPLICATE:2",watered,NA,NA,"68,9320610081","70,4966242956",2.9745558668,215,250,100,"-1,56456328750",2012,,,,,,,,,,,,,,,,,
1057,223149,3346237,Cam12,127543,https://doi.org/10.15454/TML7FA,F908_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223149.0,,13.0,56.0,"REPLICATE>BLOCK>PLOT:223149,REPLICATE>BLOCK:16,REPLICATE:2",rainfed,NA,NA,"68,9320610081","81,5768017006",0.6887619048,120,150,70,"-12,64474069250",2012,,,,,,,,,,,,,,,,,
1058,233149,3345948,Cam12,127543,https://doi.org/10.15454/TML7FA,F908_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233149.0,,9.0,29.0,"REPLICATE>BLOCK>PLOT:233149,REPLICATE>BLOCK:33,REPLICATE:3",rainfed,NA,NA,"68,9320610081","80,0134329032",2.0202925615,140,170,60,"-11,08137189510",2012,,,,,,,,,,,,,,,,,
1059,3149water_regimewatered,3334926,Cam12,127543,https://doi.org/10.15454/TML7FA,F908_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,67.8492462927,70.5888608609,218.3472040176,1156.991208743,250.9305475517,106.872167484,,,2012,20.246567466,20.5764743168,19.2723767493,77.885,273.814,1278.754,-27.7833333333,-18.6510416667,36.6159487209,36.5272836823,33.77108575,,,,,,
1060,3149water_regimerainfed,3334680,Cam12,127543,https://doi.org/10.15454/TML7FA,F908_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,69.1373700859,80.0517344019,127.5203451424,491.218781025,160.2622449521,68.3803518903,,,2012,20.246567466,20.1227945615,19.334425003,77.885,378.004,1150.251,-87.8974358974,-13.1724137931,36.6159487209,36.3324831978,33.5918298907,,,,,,
1061,233150,3345892,Cam12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233150.0,,7.0,36.0,"REPLICATE>BLOCK>PLOT:233150,REPLICATE>BLOCK:26,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"76,8285955506","86,1419677247",2.7377827575,150,185,75,"-9,31337217410",2012,,,,,,,,,,,,,,,,,
1062,123150,3347028,Cam12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123150.0,,18.0,3.0,"REPLICATE>BLOCK>PLOT:123150,REPLICATE>BLOCK:33,REPLICATE:2",watered,NA,NA,"68,9320610081","72,0909156051",4.215503268,225,260,115,"-3,15885459700",2012,,,,,,,,,,,,,,,,,
1063,113150,3346739,Cam12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113150.0,,5.0,11.0,"REPLICATE>BLOCK>PLOT:113150,REPLICATE>BLOCK:18,REPLICATE:1",watered,NA,NA,"68,9320610081","70,4966242956",5.2976906318,210,250,105,"-1,56456328750",2012,,,,,,,,,,,,,,,,,
1064,223150,3346473,Cam12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223150.0,,17.0,38.0,"REPLICATE>BLOCK>PLOT:223150,REPLICATE>BLOCK:30,REPLICATE:2",rainfed,NA,NA,"73,6998526186","83,0722419114",2.5308235294,150,190,75,"-9,37238929280",2012,,,,,,,,,,,,,,,,,
1065,213150,3346001,Cam12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213150.0,,10.0,18.0,"REPLICATE>BLOCK>PLOT:213150,REPLICATE>BLOCK:3,REPLICATE:1",rainfed,NA,NA,"68,9320610081","78,4377444101",2.6685042017,165,195,80,"-9,50568340200",2012,,,,,,,,,,,,,,,,,
1066,3150water_regimewatered,3334927,Cam12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,68.9653588675,71.345775146,219.0714574947,1424.7430067963,255.8168853775,107.9379860632,,,2012,20.246567466,20.5764743168,19.2128060507,77.885,249.501,1293.092,-27.7833333333,-18.6510416667,36.6159487209,36.5272836823,33.6950628534,,,,,,
1067,3150water_regimerainfed,3334681,Cam12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,72.835876198,82.0085780652,154.4192252903,818.8844667497,189.883777728,75.5485130762,,,2012,20.246567466,20.1210243925,19.2557977708,77.885,354.316,1139.512,-85.2345679012,-13.1228070175,36.6159487209,36.4047725878,33.4369730682,,,,,,
1068,223151,3346409,Cam12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223151.0,,16.0,38.0,"REPLICATE>BLOCK>PLOT:223151,REPLICATE>BLOCK:26,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"72,0909156051","81,5768017006",2.1159103641,140,170,75,"-9,48588609550",2012,,,,,,,,,,,,,,,,,
1069,123151,3347029,Cam12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123151.0,,15.0,7.0,"REPLICATE>BLOCK>PLOT:123151,REPLICATE>BLOCK:21,REPLICATE:2",watered,NA,NA,"67,3478708427","70,4966242956",3.6905571117,210,250,100,"-3,14875345290",2012,,,,,,,,,,,,,,,,,
1070,113151,3346740,Cam12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113151.0,,5.0,2.0,"REPLICATE>BLOCK>PLOT:113151,REPLICATE>BLOCK:17,REPLICATE:1",watered,NA,NA,"68,9320610081","72,0909156051",3.4905546218,200,240,110,"-3,15885459700",2012,,,,,,,,,,,,,,,,,
1071,213151,3346262,Cam12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213151.0,,14.0,22.0,"REPLICATE>BLOCK>PLOT:213151,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,NA,NA,"68,9320610081","80,0134329032",1.4271023965,140,180,80,"-11,08137189510",2012,,,,,,,,,,,,,,,,,
1072,233151,3345839,Cam12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233151.0,,5.0,45.0,"REPLICATE>BLOCK>PLOT:233151,REPLICATE>BLOCK:19,REPLICATE:3",rainfed,NA,NA,"67,3478708427","78,4377444101",1.9854167445,160,190,90,"-11,08987356740",2012,,,,,,,,,,,,,,,,,
1073,3151water_regimewatered,3334928,Cam12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,67.8998181175,71.8487833788,203.9723632178,1230.9416675622,244.5763363961,105.6198446497,,,2012,19.6260420623,20.8720759362,19.1963226333,42.984,273.814,1304.895,-26.6319444444,-18.6510416667,36.0115111356,36.8628788486,33.6038720667,,,,,,
1074,3151water_regimerainfed,3334682,Cam12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,69.6697262854,80.7222693641,148.1726309364,798.6359006414,181.1440329518,82.8964315809,,,2012,19.6260420623,20.4086449914,19.3226698443,42.984,403.081,1125.174,-81.4139784946,-13.1228070175,36.0115111356,36.6803960836,33.5173462901,,,,,,
1075,233152,3345755,Cam12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233152.0,,2.0,56.0,"REPLICATE>BLOCK>PLOT:233152,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,NA,NA,"67,3478708427","76,8285955506",1.8892063492,135,170,75,"-9,48072470790",2012,,,,,,,,,,,,,,,,,
1076,123152,3347030,Cam12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123152.0,,10.0,4.0,"REPLICATE>BLOCK>PLOT:123152,REPLICATE>BLOCK:1,REPLICATE:2",watered,NA,NA,"67,3478708427","72,0909156051",2.433015873,175,200,80,"-4,74304476240",2012,,,,,,,,,,,,,,,,,
1077,113152,3346741,Cam12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113152.0,,4.0,3.0,"REPLICATE>BLOCK>PLOT:113152,REPLICATE>BLOCK:13,REPLICATE:1",watered,NA,NA,"67,3478708427","72,0909156051",2.6546778711,175,210,90,"-4,74304476240",2012,,,,,,,,,,,,,,,,,
1078,223152,3346286,Cam12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223152.0,,14.0,43.0,"REPLICATE>BLOCK>PLOT:223152,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,NA,NA,"67,3478708427","83,0722419114",0.5386106443,130,165,75,"-15,72437106870",2012,,,,,,,,,,,,,,,,,
1079,213152,3346121,Cam12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213152.0,,12.0,10.0,"REPLICATE>BLOCK>PLOT:213152,REPLICATE>BLOCK:10,REPLICATE:1",rainfed,NA,NA,"68,9320610081","75,2730380189",1.5308807968,130,160,60,"-6,34097701080",2012,,,,,,,,,,,,,,,,,
1080,3152water_regimewatered,3334929,Cam12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,67.6322450621,71.8672285058,174.8145866939,756.896906285,205.1431282646,85.3920450877,,,2012,19.609612948,20.8720759362,19.2794217093,43.161,273.814,1270.596,-26.6319444444,-18.6510416667,35.9177244196,36.8628788486,33.9340100539,,,,,,
1081,3152water_regimerainfed,3334683,Cam12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,68.9207948675,79.1384441246,131.19291847,474.984291844,164.2973946596,70.4227997947,,,2012,19.609612948,20.4436540588,19.3404650341,43.161,381.551,1171.017,-85.9540229885,-13.2062146893,35.9177244196,36.5505681476,33.6725941321,,,,,,
1082,223153,3346102,Cam12,127547,https://doi.org/10.15454/KVWABC,F252_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223153.0,,11.0,50.0,"REPLICATE>BLOCK>PLOT:223153,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,NA,NA,"67,3478708427","84,5738619048",1.0495163399,140,175,70,"-17,22599106210",2012,,,,,,,,,,,,,,,,,
1083,123153,3347031,Cam12,127547,https://doi.org/10.15454/KVWABC,F252_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123153.0,,11.0,9.0,"REPLICATE>BLOCK>PLOT:123153,REPLICATE>BLOCK:6,REPLICATE:2",watered,NA,NA,"67,3478708427","70,4966242956",2.8177615935,200,230,105,"-3,14875345290",2012,,,,,,,,,,,,,,,,,
1084,113153,3346742,Cam12,127547,https://doi.org/10.15454/KVWABC,F252_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113153.0,,7.0,17.0,"REPLICATE>BLOCK>PLOT:113153,REPLICATE>BLOCK:27,REPLICATE:1",watered,NA,NA,"67,3478708427","72,0909156051",2.4821848739,190,220,100,"-4,74304476240",2012,,,,,,,,,,,,,,,,,
1085,213153,3346204,Cam12,127547,https://doi.org/10.15454/KVWABC,F252_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213153.0,,13.0,27.0,"REPLICATE>BLOCK>PLOT:213153,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,NA,NA,"68,9320610081","75,2730380189",1.2426131341,140,170,70,"-6,34097701080",2012,,,,,,,,,,,,,,,,,
1086,233153,3345711,Cam12,127547,https://doi.org/10.15454/KVWABC,F252_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233153.0,,1.0,45.0,"REPLICATE>BLOCK>PLOT:233153,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,NA,NA,"67,3478708427","76,8285955506",1.3180728291,140,170,65,"-9,48072470790",2012,,,,,,,,,,,,,,,,,
1087,3153water_regimewatered,3334930,Cam12,127547,https://doi.org/10.15454/KVWABC,F252_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,67.3840405847,71.585096652,196.2357589142,826.0027708149,225.4793087979,102.0909937255,,,2012,19.5011323006,20.8720759362,19.2794217093,43.302,273.814,1270.596,-26.6319444444,-18.6510416667,35.6422274047,36.8628788486,33.9340100539,,,,,,
1088,3153water_regimerainfed,3334684,Cam12,127547,https://doi.org/10.15454/KVWABC,F252_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,68.3523958257,79.7021709416,138.9356908103,391.4905259033,170.546122497,67.7001425672,,,2012,19.5011323006,20.4197664911,19.3431258045,43.302,402.317,1142.093,-83.5944444444,-13.1724137931,35.6422274047,36.6269327287,33.7674254639,,,,,,
1089,123154,3347032,Cam12,127548,https://doi.org/10.15454/AYJM3H,F354_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123154.0,,10.0,18.0,"REPLICATE>BLOCK>PLOT:123154,REPLICATE>BLOCK:3,REPLICATE:2",watered,NA,NA,"68,9320610081","72,0909156051",3.9959477124,180,215,95,"-3,15885459700",2012,,,,,,,,,,,,,,,,,
1090,113154,3346743,Cam12,127548,https://doi.org/10.15454/AYJM3H,F354_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113154.0,,2.0,20.0,"REPLICATE>BLOCK>PLOT:113154,REPLICATE>BLOCK:7,REPLICATE:1",watered,NA,NA,"67,3478708427","72,0909156051",3.7536582633,185,220,90,"-4,74304476240",2012,,,,,,,,,,,,,,,,,
